feature,cobertura,media,pearson_preco_venda,spearman_preco_venda,pearson_log_preco,spearman_log_preco,pearson_preco_m2,spearman_preco_m2,forca
bairro_estados,1.0,0.023234683281412254,-0.00493537540824713,0.021574563484903834,0.03060483184874915,0.021574563484903834,-0.051861564546697,-0.044030905107804726,0.021574563484903834
com_teto_em_gesso,1.0,0.026869158878504672,0.018055592300814997,0.018996739143559357,0.01628436129866394,0.018996739143559357,0.03321777894685937,0.03260050157364736,0.018996739143559357
bairro_tambauzinho,1.0,0.01083852544132918,-0.025335670224667272,-0.017249502947097897,-0.004009379192197795,-0.017249502947097897,-0.03397627738875738,-0.02790105157337738,0.017249502947097897
status_construcao_outros,1.0,0.0026609553478712357,-0.013450708720366576,-0.016606474104326033,-0.014385107319408142,-0.016606474104326033,0.001515479394249421,-0.0019160809135554985,0.016606474104326033
bairro_expedicionarios,1.0,0.0040887850467289715,-0.018789967360570314,-0.01638580448552489,-0.0064638778069833445,-0.01638580448552489,-0.04092674388917388,-0.04686420188751382,0.01638580448552489
com_escada,1.0,0.010903426791277258,-0.008419577402610698,-0.015777275327932893,-0.0027970801395723398,-0.015777275327932893,-0.039413247759747014,-0.04774660270911835,0.015777275327932893
com_ambientes_integrados,1.0,0.04361370716510903,-0.00483315831858823,0.015498293471077939,0.015763000325104498,0.015498293471077939,0.02120253692273369,0.028282341108096406,0.015498293471077939
posicao_solar_sul,1.0,0.0035046728971962616,-0.014146581507451114,-0.014433787474932269,-0.012687547693616437,-0.014433787474932269,-0.0060647664750549425,-0.004526040924890735,0.014433787474932269
posicao_solar_nascente,1.0,0.016030633437175493,-0.011542931835149236,-0.014402152113465762,-0.008072218762384927,-0.014402152113465762,-0.002933381647720669,-0.0019166026273454955,0.014402152113465762
tipo_unidade_outros,1.0,0.0005841121495327102,-0.008479739354706625,-0.010766705333640787,-0.005512948028309376,-0.010766705333640787,-0.013312235167783565,-0.014744639915429254,0.010766705333640787
bairro_bessa,1.0,0.11805555555555555,-0.0387508439340307,0.009560567801224279,0.04164403346362312,0.009560567801224279,0.05324616077125816,0.06881396889502434,0.009560567801224279
bairro_pedro_gondim,1.0,0.003958982346832814,0.008378576835930176,0.004371253792607577,0.013444565437841251,0.004371253792607577,-0.031005234096803877,-0.03216557416946685,0.004371253792607577
posicao_solar_outros,1.0,6.490134994807892e-05,-0.0010935543655066133,0.0019960447301874376,0.0017738119748990817,0.0019960447301874376,,,0.0019960447301874376
