preco_real,preco_previsto,residuo_log,erro_reais,erro_percentual,erro_absoluto_percentual,bairro,origem_anuncio,tipo_unidade,area_util,faixa_preco,faixa_area,campos_ausentes
1889999.9999999986,1231824.3022929342,-0.42808058590546416,-658175.6977070644,-34.8241109897918,34.8241109897918,cabo_branco,chaves_na_mao,apartamento_tipo,170.0,Q5 (mais caro),A4 (maior),2
2350000.000000002,2723190.655299847,0.14738889972051084,373190.65529984515,15.880453417014676,15.880453417014676,cabo_branco,chaves_na_mao,apartamento_tipo,181.0,Q5 (mais caro),A4 (maior),2
2200000.000000001,2229949.0849062204,0.0135213929664868,29949.084906219505,1.3613220411917952,1.3613220411917952,cabo_branco,chaves_na_mao,apartamento_tipo,234.0,Q5 (mais caro),A4 (maior),2
1299999.9999999998,1197963.54696473,-0.08174119348031184,-102036.45303526986,-7.848957925789992,7.848957925789992,jardim_oceania,chaves_na_mao,apartamento_tipo,130.0,Q5 (mais caro),A4 (maior),2
829999.9999999995,1076927.3797649508,0.2604415458332596,246927.3797649513,29.75028671866885,29.75028671866885,jardim_oceania,chaves_na_mao,apartamento_tipo,144.0,Q4,A4 (maior),2
888999.9999999999,1676485.041901435,0.6343574081345231,787485.0419014351,88.58099458958777,88.58099458958777,jardim_oceania,chaves_na_mao,apartamento_tipo,174.0,Q4,A4 (maior),2
1590000.0000000014,2207183.754803472,0.32798336756904867,617183.7548034708,38.816588352419515,38.816588352419515,jardim_oceania,chaves_na_mao,apartamento_tipo,183.0,Q5 (mais caro),A4 (maior),2
2200000.000000001,2731166.1502735196,0.21627131889754558,531166.1502735186,24.143915921523565,24.143915921523565,jardim_oceania,chaves_na_mao,apartamento_tipo,234.0,Q5 (mais caro),A4 (maior),2
2599999.9999999995,2135308.0313304625,-0.19690053178399758,-464691.968669537,-17.872768025751427,17.872768025751427,jardim_oceania,chaves_na_mao,apartamento_tipo,178.0,Q5 (mais caro),A4 (maior),3
730000.0000000005,1010908.7373876787,0.3255604111572712,280908.73738767824,38.480648957216175,38.480648957216175,manaira,chaves_na_mao,apartamento_tipo,,Q4,,3
1314000.0000000005,1843172.608276697,0.33841241038559744,529172.6082766966,40.27188799670445,40.27188799670445,manaira,chaves_na_mao,apartamento_tipo,164.0,Q5 (mais caro),A4 (maior),2
735000.0000000003,1352087.025928356,0.6095341236087268,617087.0259283556,83.95741849365379,83.95741849365379,manaira,ambos,apartamento_tipo,178.0,Q4,A4 (maior),1
1500000.000000001,991505.3385279155,-0.4139960548505286,-508494.6614720854,-33.89964409813901,33.89964409813901,manaira,ambos,apartamento_tipo,200.0,Q5 (mais caro),A4 (maior),1
1490000.0,1447383.2980588656,-0.02901881584525512,-42616.70194113441,-2.8601813383311683,2.8601813383311683,manaira,ambos,apartamento_tipo,206.0,Q5 (mais caro),A4 (maior),1
989999.9999999999,1103444.4831397694,0.10848697150626307,113444.48313976952,11.459038700986822,11.459038700986822,manaira,chaves_na_mao,apartamento_tipo,,Q4,,3
1849000.0000000012,2392254.3266102173,0.25759120186512163,543254.3266102162,29.380980346685547,29.380980346685547,manaira,chaves_na_mao,apartamento_tipo,,Q5 (mais caro),,3
1560000.0,2345419.9543123543,0.407778649597601,785419.9543123543,50.347432968740655,50.347432968740655,manaira,ambos,apartamento_tipo,447.0,Q5 (mais caro),A4 (maior),0
789000.0000000002,903327.4161059182,0.13531875390205528,114327.416105918,14.49016680683371,14.49016680683371,manaira,chaves_na_mao,apartamento_tipo,,Q4,,3
1150000.0,1200950.973470984,0.04335177846647653,50950.97347098403,4.43051943225948,4.43051943225948,manaira,chaves_na_mao,apartamento_tipo,184.0,Q5 (mais caro),A4 (maior),3
2099999.9999999995,1897325.8492661347,-0.10149189769656353,-202674.15073386487,-9.651150034945948,9.651150034945948,manaira,ambos,apartamento_tipo,265.0,Q5 (mais caro),A4 (maior),2
3250000.0000000023,1570641.5172521432,-0.7271708507249048,-1679358.482747859,-51.67256869993408,51.67256869993408,miramar,ambos,apartamento_tipo,174.0,Q5 (mais caro),A4 (maior),1
949999.9999999999,1483639.8304202235,0.4457917078027087,533639.8304202236,56.172613728444595,56.172613728444595,miramar,chaves_na_mao,apartamento_tipo,183.0,Q4,A4 (maior),2
1100000.0000000005,1890611.5595956782,0.5415901734332884,790611.5595956778,71.87377814506158,71.87377814506158,miramar,ambos,apartamento_tipo,230.0,Q5 (mais caro),A4 (maior),0
1400000.0000000007,2344718.0074262656,0.5156929053494057,944718.0074262649,67.4798576733046,67.4798576733046,miramar,chaves_na_mao,apartamento_tipo,212.0,Q5 (mais caro),A4 (maior),2
599000.0000000003,818454.1893795448,0.3121558281368024,219454.18937954446,36.636759495750304,36.636759495750304,jardim_oceania,chaves_na_mao,apartamento_tipo,67.0,Q3,A3,3
599999.9999999999,700627.5713076292,0.15504680862335363,100627.57130762935,16.771261884604893,16.771261884604893,jardim_oceania,chaves_na_mao,apartamento_tipo,62.0,Q3,A2,3
780000.0,1199603.5818301388,0.4304525130404926,419603.5818301388,53.79533100386394,53.79533100386394,jardim_oceania,chaves_na_mao,apartamento_tipo,100.0,Q4,A4 (maior),3
792000.0000000006,801870.178181219,0.012385330357309599,9870.178181218449,1.2462346188407125,1.2462346188407125,jardim_oceania,chaves_na_mao,apartamento_tipo,74.0,Q4,A3,3
816000.0000000005,773594.4895096554,-0.053366534028191026,-42405.51049034507,-5.196753736561893,5.196753736561893,jardim_oceania,chaves_na_mao,apartamento_tipo,71.0,Q4,A3,3
857517.9999999995,822304.3362015683,-0.04193160485063707,-35213.663798431284,-4.106463514285567,4.106463514285567,jardim_oceania,chaves_na_mao,apartamento_tipo,75.0,Q4,A3,3
945999.9999999995,986448.9947926827,0.04186905187361134,40448.99479268317,4.275792261383001,4.275792261383001,jardim_oceania,chaves_na_mao,apartamento_tipo,87.0,Q4,A3,3
984000.0000000005,778754.7184106258,-0.23392976801469167,-205245.28158937464,-20.858260324123428,20.858260324123428,jardim_oceania,chaves_na_mao,apartamento_tipo,78.0,Q4,A3,3
464999.9999999997,391139.8641148101,-0.17297220083097642,-73860.13588518964,-15.883900190363374,15.883900190363374,jardim_sao_paulo,chaves_na_mao,apartamento_tipo,60.0,Q2,A2,2
625000.0000000002,591276.7176059532,-0.0554675226113428,-33723.28239404701,-5.39572518304752,5.39572518304752,joao_agripino,chaves_na_mao,apartamento_tipo,82.0,Q3,A3,3
1150000.0,908330.418219652,-0.23590901223267657,-241669.58178034797,-21.014746241769387,21.014746241769387,manaira,ambos,apartamento_tipo,122.0,Q5 (mais caro),A4 (maior),2
529999.9999999998,616899.8194663833,0.15182963702289776,86899.81946638355,16.396192352147846,16.396192352147846,manaira,chaves_na_mao,apartamento_tipo,129.0,Q3,A4 (maior),2
750000.0000000005,796609.5508725205,0.060291453691535324,46609.55087252008,6.214606783002673,6.214606783002673,manaira,ambos,apartamento_tipo,135.0,Q4,A4 (maior),1
895000.0000000006,502124.8161054513,-0.5779749918280856,-392875.18389454926,-43.89666859156972,43.89666859156972,manaira,ambos,apartamento_tipo,72.0,Q4,A3,0
634079.9999999999,564767.283960858,-0.11576136993929076,-69312.71603914187,-10.931225719016826,10.931225719016826,manaira,chaves_na_mao,apartamento_tipo,73.0,Q3,A3,2
780000.0,821725.6180774457,0.052112621690291405,41725.61807744566,5.349438215057136,5.349438215057136,manaira,chaves_na_mao,apartamento_tipo,75.0,Q4,A3,2
450000.00000000035,468113.7513441148,0.039463742046962125,18113.751344114426,4.02527807646987,4.02527807646987,manaira,ambos,apartamento_tipo,78.0,Q2,A3,0
349995.99999999994,434042.5501454009,0.21522084525757634,84046.55014540098,24.013574482394368,24.013574482394368,manaira,ambos,apartamento_tipo,80.0,Q2,A3,1
979900.0,831874.1022756562,-0.16376941565071768,-148025.8977243438,-15.106224892779244,15.106224892779244,manaira,chaves_na_mao,apartamento_tipo,81.0,Q4,A3,2
550000.0000000001,689956.694697618,0.22671055608741497,139956.6946976179,25.44667176320325,25.44667176320325,manaira,ambos,apartamento_tipo,91.0,Q3,A3,1
785000.0000000003,657067.6122091527,-0.17789679407650816,-127932.38779084769,-16.297119463802247,16.297119463802247,manaira,ambos,apartamento_tipo,92.0,Q4,A3,1
1116845.9999999995,984657.567345624,-0.12596998690772132,-132188.43265437556,-11.835869283175622,11.835869283175622,manaira,chaves_na_mao,apartamento_tipo,96.0,Q5 (mais caro),A3,2
1560000.0,1017633.3155803161,-0.42720616882619744,-542366.6844196839,-34.76709515510794,34.76709515510794,manaira,chaves_na_mao,apartamento_tipo,98.0,Q5 (mais caro),A4 (maior),2
829995.9999999997,886221.828719642,0.06554640878096407,56225.82871964236,6.774228878168376,6.774228878168376,manaira,ambos,apartamento_tipo,98.0,Q4,A4 (maior),1
566393.9999999995,568080.8666762032,0.0029738303931221566,1686.8666762036737,0.2978256613247448,0.2978256613247448,manaira,chaves_na_mao,apartamento_tipo,72.0,Q3,A3,3
649999.9999999998,742405.6476019784,0.13292342577586602,92405.64760197862,14.216253477227486,14.216253477227486,manaira,ambos,apartamento_tipo,83.0,Q3,A3,0
695000.0000000003,747478.7226304744,0.07279399458652591,52478.72263047402,7.550895342514244,7.550895342514244,manaira,ambos,apartamento_tipo,138.0,Q4,A4 (maior),2
750000.0000000005,837466.0823336222,0.11030755764264732,87466.08233362169,11.662144311149552,11.662144311149552,manaira,ambos,apartamento_tipo,81.0,Q4,A3,1
750000.0000000005,825455.9007016914,0.09586263408449369,75455.90070169093,10.06078676022545,10.06078676022545,manaira,chaves_na_mao,apartamento_tipo,88.0,Q4,A3,3
790000.0,853243.8314081423,0.07701241277502469,63243.831408142345,8.00554827951169,8.00554827951169,manaira,chaves_na_mao,apartamento_tipo,102.0,Q4,A4 (maior),3
849999.9999999994,919399.0112317473,0.078483858437707,69399.01123174792,8.164589556676232,8.164589556676232,manaira,chaves_na_mao,apartamento_tipo,96.0,Q4,A3,3
450000.00000000035,206667.05621418622,-0.7781385084877623,-243332.94378581413,-54.073987507958655,54.073987507958655,mangabeira,chaves_na_mao,apartamento_tipo,,Q2,,4
2599999.9999999995,1254831.7369154736,-0.7285099556033714,-1345168.263084526,-51.737240887866385,51.737240887866385,miramar,ambos,apartamento_tipo,110.0,Q5 (mais caro),A4 (maior),2
3200000.000000002,1845297.4030416894,-0.5505103512430214,-1354702.5969583124,-42.33445615494723,42.33445615494723,miramar,chaves_na_mao,apartamento_tipo,139.0,Q5 (mais caro),A4 (maior),2
730000.0000000005,954727.063763537,0.26838096838427283,224727.0637635365,30.784529282676214,30.784529282676214,miramar,ambos,apartamento_tipo,152.0,Q4,A4 (maior),1
849999.9999999994,715889.4496078644,-0.17171059443363745,-134110.55039213505,-15.77771181083943,15.77771181083943,miramar,ambos,apartamento_tipo,85.0,Q4,A3,0
469000.00000000023,422178.67243524705,-0.10517414962006377,-46821.327564753185,-9.98322549355078,9.98322549355078,miramar,chaves_na_mao,apartamento_tipo,87.0,Q2,A3,2
780000.0,845743.2479930249,0.08092190449042036,65743.24799302488,8.428621537567292,8.428621537567292,miramar,ambos,apartamento_tipo,84.0,Q4,A3,2
2864598.999999998,905295.5787156246,-1.151922157565524,-1959303.4212843734,-68.3971271820026,68.3971271820026,penha,chaves_na_mao,apartamento_tipo,134.0,Q5 (mais caro),A4 (maior),5
1310000.0000000007,1133486.4313577672,-0.14472891689026568,-176513.5686422335,-13.474318216964381,13.474318216964381,ponta_do_seixas,chaves_na_mao,apartamento_tipo,87.0,Q5 (mais caro),A3,2
1366999.999999999,1536435.4210771387,0.11684651407534297,169435.42107713968,12.394690642073138,12.394690642073138,ponta_do_seixas,chaves_na_mao,apartamento_tipo,98.0,Q5 (mais caro),A4 (maior),2
1768071.9999999993,1704270.5483018118,-0.036752499086455614,-63801.451698187506,-3.6085324408840553,3.6085324408840553,ponta_do_seixas,chaves_na_mao,apartamento_tipo,104.0,Q5 (mais caro),A4 (maior),3
480000.0000000003,835396.154817483,0.5541199453464785,355396.15481748275,74.04086558697553,74.04086558697553,portal_do_sol,ambos,apartamento_tipo,161.0,Q2,A4 (maior),0
410000.00000000006,417898.3772177072,0.019081126564696405,7898.377217707166,1.9264334677334547,1.9264334677334547,portal_do_sol,chaves_na_mao,apartamento_tipo,,Q2,,3
269249.9999999999,399336.4354520667,0.39416394218452133,130086.43545206683,48.31436785592085,48.31436785592085,portal_do_sol,ambos,apartamento_tipo,66.0,Q1 (mais barato),A3,3
1250000.0000000005,967040.3817139107,-0.2566585759280908,-282959.61828608974,-22.63676946288717,22.63676946288717,tambau,ambos,apartamento_tipo,107.0,Q5 (mais caro),A4 (maior),1
890000.0000000006,939851.9871485602,0.05450093965940539,49851.98714855965,5.601346870624677,5.601346870624677,tambau,chaves_na_mao,apartamento_tipo,,Q4,,3
1460745.000000001,1147124.6444826531,-0.24168807731068398,-313620.3555173478,-21.46989074187128,21.46989074187128,tambau,ambos,apartamento_tipo,120.0,Q5 (mais caro),A4 (maior),1
1102999.999999999,967104.5809239323,-0.13148237977835286,-135895.4190760668,-12.320527568093103,12.320527568093103,tambau,chaves_na_mao,apartamento_tipo,132.0,Q5 (mais caro),A4 (maior),2
1500000.000000001,1175717.2551166236,-0.243586716862092,-324282.74488337734,-21.618849658891808,21.618849658891808,tambau,chaves_na_mao,apartamento_tipo,139.0,Q5 (mais caro),A4 (maior),2
750000.0000000005,994928.7118466396,0.28259788167622446,244928.71184663917,32.65716157955187,32.65716157955187,tambau,ambos,apartamento_tipo,153.0,Q4,A4 (maior),0
999999.9999999995,847937.812271834,-0.16494798046444714,-152062.18772816553,-15.206218772816559,15.206218772816559,tambau,ambos,apartamento_tipo,200.0,Q4,A4 (maior),0
548999.9999999998,753133.4114919251,0.31614394389307776,204133.41149192536,37.18277076355655,37.18277076355655,tambau,chaves_na_mao,apartamento_tipo,60.0,Q3,A2,2
680000.0000000001,701924.1550942375,0.03173255884249038,21924.155094237416,3.2241404550349135,3.2241404550349135,tambau,ambos,apartamento_tipo,70.0,Q3,A3,1
826989.9999999993,780384.4252361708,-0.05800595191371549,-46605.57476382854,-5.635566906955172,5.635566906955172,tambau,ambos,apartamento_tipo,77.0,Q4,A3,0
459000.00000000035,545112.5776880359,0.1719421278363793,86112.57768803556,18.760910171685293,18.760910171685293,tambau,chaves_na_mao,apartamento_tipo,87.0,Q2,A3,2
1079999.9999999993,1068472.3466972949,-0.010731126183163298,-11527.65330270445,-1.0673753058059683,1.0673753058059683,tambau,chaves_na_mao,apartamento_tipo,,Q5 (mais caro),,3
1350000.0000000002,961085.9545275351,-0.33979602366534856,-388914.0454724651,-28.80844781277519,28.80844781277519,tambau,chaves_na_mao,apartamento_tipo,76.0,Q5 (mais caro),A3,3
1490000.0,1365521.0788589888,-0.08724002141183362,-124478.92114101117,-8.354290009463837,8.354290009463837,tambau,ambos,apartamento_tipo,120.0,Q5 (mais caro),A4 (maior),0
394999.99999999994,602706.5166477554,0.42254460795310855,207706.51664775546,52.583928265254556,52.583928265254556,tambau,chaves_na_mao,apartamento_tipo,,Q2,,4
680000.0000000001,518714.74411848054,-0.2707386920799415,-161285.25588151958,-23.718419982576407,23.718419982576407,tambau,ambos,apartamento_tipo,123.0,Q3,A4 (maior),2
848999.9999999994,984912.6908207508,0.1484938121714361,135912.69082075136,16.008561934128558,16.008561934128558,tambau,ambos,apartamento_tipo,125.0,Q4,A4 (maior),2
919999.9999999993,1161199.133699998,0.23283481606852874,241199.13369999873,26.21729714130423,26.21729714130423,tambau,chaves_na_mao,apartamento_tipo,220.0,Q4,A4 (maior),3
949999.9999999999,850731.7553428095,-0.11036511682370964,-99268.2446571904,-10.449288911283201,10.449288911283201,tambau,ambos,apartamento_tipo,90.0,Q4,A3,3
430000.0000000002,470131.0536725382,0.0892262847496621,40131.05367253802,9.33280317966,9.33280317966,torre,chaves_na_mao,apartamento_tipo,65.0,Q2,A2,2
370000.0000000001,394402.5504129249,0.06386908363351296,24402.550412924786,6.595283895385075,6.595283895385075,torre,chaves_na_mao,apartamento_tipo,70.0,Q2,A3,2
469999.99999999994,615794.4225002341,0.27018048342185175,145794.42250023416,31.020089893666846,31.020089893666846,torre,chaves_na_mao,apartamento_tipo,70.0,Q2,A3,2
351353.9999999997,368362.7591394815,0.04727394892667469,17008.759139481816,4.84091803123967,4.84091803123967,treze_de_maio,chaves_na_mao,apartamento_tipo,90.0,Q2,A3,3
548999.9999999998,225840.92930750153,-0.8882675426794684,-323159.07069249824,-58.86321870537311,58.86321870537311,treze_de_maio,chaves_na_mao,apartamento_tipo,53.0,Q3,A2,3
350000.0000000001,309754.5490127383,-0.12215294800379617,-40245.45098726184,-11.498700282074807,11.498700282074807,valentina_de_figueiredo,chaves_na_mao,apartamento_tipo,102.0,Q2,A4 (maior),3
414999.9999999997,446985.3581448026,0.07424731801820528,31985.358144802914,7.707315215615165,7.707315215615165,altiplano,chaves_na_mao,apartamento_tipo,53.0,Q2,A2,3
469000.00000000023,474094.2056803615,0.010803279662495058,5094.20568036125,1.0861845800343812,1.0861845800343812,bancarios,chaves_na_mao,apartamento_tipo,70.0,Q2,A3,4
800000.0000000003,629017.8442268084,-0.240452102169872,-170982.15577319195,-21.372769471648983,21.372769471648983,bessa,chaves_na_mao,apartamento_tipo,,Q4,,4
849999.9999999994,733413.7507158858,-0.14752634475117254,-116586.24928411364,-13.716029327542792,13.716029327542792,brisamar,ambos,apartamento_tipo,95.0,Q4,A3,1
4689999.999999999,922889.4783698551,-1.6256783758515567,-3767110.5216301437,-80.3221859622632,80.3221859622632,cabo_branco,chaves_na_mao,apartamento_tipo,226.0,Q5 (mais caro),A4 (maior),5
305000.0,315232.4049481346,0.03299838366854502,10232.404948134616,3.3548868682408575,3.3548868682408575,cidade_dos_colibris,chaves_na_mao,apartamento_tipo,57.0,Q1 (mais barato),A2,3
1999999.9999999993,1167835.402992209,-0.5379952281800726,-832164.5970077903,-41.608229850389534,41.608229850389534,manaira,chaves_na_mao,apartamento_tipo,245.0,Q5 (mais caro),A4 (maior),3
649999.9999999998,884252.5904735028,0.3077703947630077,234252.590473503,36.03886007284663,36.03886007284663,manaira,ambos,apartamento_tipo,118.0,Q3,A4 (maior),2
2912729.9999999977,1441818.5738031543,-0.7031855704541243,-1470911.4261968434,-50.49940867148155,50.49940867148155,ponta_do_seixas,chaves_na_mao,apartamento_tipo,126.0,Q5 (mais caro),A4 (maior),3
278999.9999999999,215519.5526307834,-0.25816014492806083,-63480.447369216476,-22.75284851943244,22.75284851943244,valentina_de_figueiredo,chaves_na_mao,apartamento_tipo,,Q1 (mais barato),,4
3624269.000000003,2924377.6045911415,-0.21457093951232054,-699891.3954088613,-19.311243050912083,19.311243050912083,altiplano,ambos,apartamento_tipo,205.0,Q5 (mais caro),A4 (maior),2
5357909.999999999,5632591.365758576,0.04999564069708384,274681.36575857736,5.126651357685691,5.126651357685691,altiplano,ambos,apartamento_tipo,302.0,Q5 (mais caro),A4 (maior),2
2800000.0000000014,3049631.0509114405,0.08540119920679246,249631.05091143912,8.915394675408535,8.915394675408535,altiplano,chaves_na_mao,apartamento_tipo,210.0,Q5 (mais caro),A4 (maior),2
4499147.999999997,4414641.453634848,-0.01896142571372117,-84506.54636514932,-1.8782788733588975,1.8782788733588975,altiplano,chaves_na_mao,apartamento_tipo,302.0,Q5 (mais caro),A4 (maior),2
6799999.999999997,4682367.712967204,-0.3731187086134877,-2117632.2870327933,-31.141651279894035,31.141651279894035,altiplano,ambos,apartamento_tipo,405.0,Q5 (mais caro),A4 (maior),1
2786761.000000002,3067297.3690048135,0.09591684851671367,280536.3690048116,10.066753805037871,10.066753805037871,altiplano,ambos,apartamento_tipo,220.0,Q5 (mais caro),A4 (maior),1
4413081.0,3244873.444066086,-0.3074967358718794,-1168207.5559339141,-26.471473239079774,26.471473239079774,altiplano,chaves_na_mao,apartamento_tipo,205.0,Q5 (mais caro),A4 (maior),3
4584587.999999998,3724374.895437588,-0.20780121899361603,-860213.1045624102,-18.763149590811878,18.763149590811878,altiplano,ambos,apartamento_tipo,330.0,Q5 (mais caro),A4 (maior),2
1250000.0000000005,949612.4696500893,-0.2748448556106009,-300387.5303499112,-24.031002427992888,24.031002427992888,bessa,ambos,apartamento_tipo,165.0,Q5 (mais caro),A4 (maior),0
1199999.9999999998,1687674.1060996975,0.3410297556335298,487674.10609969776,40.63950884164149,40.63950884164149,bessa,chaves_na_mao,apartamento_tipo,241.0,Q5 (mais caro),A4 (maior),2
2399999.9999999995,2449755.535089127,0.020519500627946385,49755.535089127254,2.0731472953803025,2.0731472953803025,brisamar,ambos,apartamento_tipo,265.0,Q5 (mais caro),A4 (maior),2
1199999.9999999998,1012124.3987165447,-0.17027006985022197,-187875.60128345503,-15.65630010695459,15.65630010695459,cabo_branco,ambos,apartamento_tipo,170.0,Q5 (mais caro),A4 (maior),1
1900000.0,1483115.5466068594,-0.2477089119540654,-416884.4533931406,-21.94128702069161,21.94128702069161,cabo_branco,chaves_na_mao,apartamento_tipo,,Q5 (mais caro),,3
1999999.9999999993,1416428.2089781442,-0.34500882353389883,-583571.7910218551,-29.178589551092767,29.178589551092767,cabo_branco,chaves_na_mao,apartamento_tipo,,Q5 (mais caro),,3
2900000.0000000023,2074017.6735842226,-0.33522310572466907,-825982.3264157798,-28.482149186751005,28.482149186751005,cabo_branco,chaves_na_mao,apartamento_tipo,184.0,Q5 (mais caro),A4 (maior),4
7143330.000000002,5014675.04126757,-0.35381043222167285,-2128654.9587324318,-29.799196715431474,29.799196715431474,cabo_branco,chaves_na_mao,apartamento_tipo,309.0,Q5 (mais caro),A4 (maior),3
970000.0000000008,1528161.1110604166,0.4545243318463825,558161.1110604157,57.54238258354797,57.54238258354797,estados,chaves_na_mao,apartamento_tipo,186.0,Q4,A4 (maior),2
524999.9999999998,938730.6956543678,0.5811303763917852,413730.695654368,78.80584679130823,78.80584679130823,jardim_oceania,chaves_na_mao,apartamento_tipo,165.0,Q3,A4 (maior),2
2339361.9999999986,2400604.4480908094,0.025842316394026454,61242.448090810794,2.6179124090590014,2.6179124090590014,jardim_oceania,chaves_na_mao,apartamento_tipo,180.0,Q5 (mais caro),A4 (maior),3
949999.9999999999,1933038.6196010925,0.7103864735145748,983038.6196010927,103.47774943169397,103.47774943169397,jardim_oceania,chaves_na_mao,apartamento_tipo,177.0,Q4,A4 (maior),3
548999.9999999998,684295.1478363336,0.22029088572720745,135295.14783633384,24.643924924650985,24.643924924650985,manaira,chaves_na_mao,apartamento_tipo,,Q3,,4
984999.9999999999,1211703.4488438827,0.20714081634662485,226703.44884388277,23.01557856283074,23.01557856283074,manaira,ambos,apartamento_tipo,165.0,Q4,A4 (maior),0
795000.0000000006,963228.7935079597,0.1919488530455702,168228.7935079591,21.160854529303016,21.160854529303016,manaira,ambos,apartamento_tipo,181.0,Q4,A4 (maior),0
1214000.000000001,1667892.592643105,0.3176402163261187,453892.592643104,37.38818720289157,37.38818720289157,manaira,chaves_na_mao,apartamento_tipo,164.0,Q5 (mais caro),A4 (maior),2
1100000.0000000005,1536381.8990483987,0.33412005621026175,436381.89904839825,39.67108173167255,39.67108173167255,manaira,ambos,apartamento_tipo,280.0,Q5 (mais caro),A4 (maior),1
1590000.0000000014,1285744.8179042055,-0.21239584097437003,-304255.18209579587,-19.13554604376073,19.13554604376073,manaira,chaves_na_mao,apartamento_tipo,,Q5 (mais caro),,3
1597999.9999999995,1742632.5431847605,0.08664407837105337,144632.54318476096,9.050847508433103,9.050847508433103,manaira,ambos,apartamento_tipo,257.0,Q5 (mais caro),A4 (maior),1
870000.0000000007,1156980.7748438572,0.28507589902311814,286980.77484385646,32.98629595906393,32.98629595906393,manaira,chaves_na_mao,apartamento_tipo,210.0,Q4,A4 (maior),3
1150000.0,1369300.8929359044,0.17453837009190742,219300.89293590444,19.06964286399169,19.06964286399169,miramar,chaves_na_mao,apartamento_tipo,130.0,Q5 (mais caro),A4 (maior),2
949999.9999999999,1246207.8289904818,0.2713984977863504,296207.8289904819,31.17977147268231,31.17977147268231,miramar,chaves_na_mao,apartamento_tipo,130.0,Q4,A4 (maior),2
3800000.0000000005,983680.3838391415,-1.351455314597052,-2816319.616160859,-74.11367410949627,74.11367410949627,miramar,ambos,apartamento_tipo,174.0,Q5 (mais caro),A4 (maior),1
2700000.0000000005,1991011.4831622844,-0.30460898040980666,-708988.5168377161,-26.258833956952444,26.258833956952444,miramar,chaves_na_mao,apartamento_tipo,207.0,Q5 (mais caro),A4 (maior),2
3699999.9999999986,2502605.374096242,-0.3910004807984713,-1197394.6259037568,-32.362016916317764,32.362016916317764,miramar,ambos,apartamento_tipo,316.0,Q5 (mais caro),A4 (maior),2
2635273.0000000023,2754963.8191122822,0.04441752777027297,119690.81911227992,4.5418755139327045,4.5418755139327045,pedro_gondim,ambos,apartamento_tipo,255.0,Q5 (mais caro),A4 (maior),0
750000.0000000005,707577.9378597342,-0.05822542356101934,-42422.062140266295,-5.656274952035503,5.656274952035503,tambau,ambos,apartamento_tipo,110.0,Q4,A4 (maior),1
1350000.0000000002,1332080.0191693574,-0.01336294768506896,-17919.98083064286,-1.3274059874550266,1.3274059874550266,jardim_oceania,chaves_na_mao,apartamento_tipo,150.0,Q5 (mais caro),A4 (maior),3
2104500.0,1623595.436550621,-0.25943481394789814,-480904.56344937906,-22.851250342094513,22.851250342094513,jardim_oceania,chaves_na_mao,apartamento_tipo,122.0,Q5 (mais caro),A4 (maior),3
649999.9999999998,1047352.5228309997,0.47704848933467225,397352.5228309999,61.1311573586154,61.1311573586154,jardim_oceania,chaves_na_mao,apartamento_tipo,83.0,Q3,A3,3
678999.9999999999,844964.9216503322,0.21867398609695243,165964.92165033228,24.442551053068087,24.442551053068087,jardim_oceania,chaves_na_mao,apartamento_tipo,65.0,Q3,A2,3
792456.0000000001,844713.2364668741,0.06386022092645405,52257.23646687402,6.594339176796442,6.594339176796442,jardim_oceania,chaves_na_mao,apartamento_tipo,74.0,Q4,A3,3
820000.0000000002,1151546.7235095806,0.33955695439251876,331546.72350958036,40.43252725726589,40.43252725726589,jardim_oceania,chaves_na_mao,apartamento_tipo,121.0,Q4,A4 (maior),3
888379.9999999999,832483.6327845644,-0.0649860180425641,-55896.367215435486,-6.291943449361252,6.291943449361252,jardim_oceania,ambos,apartamento_tipo,82.0,Q4,A3,1
975399.0000000007,928927.182659812,-0.04881626481074619,-46471.81734018866,-4.76439050482814,4.76439050482814,jardim_oceania,chaves_na_mao,apartamento_tipo,81.0,Q4,A3,3
649999.9999999998,536278.2634625843,-0.19231918827862238,-113721.73653741542,-17.495651774986996,17.495651774986996,joao_agripino,ambos,apartamento_tipo,80.0,Q3,A3,0
420000.00000000023,234016.60507167398,-0.584862636592625,-185983.39492832625,-44.28176069722051,44.28176069722051,jose_americo,ambos,cobertura,82.0,Q2,A3,2
286999.99999999977,263738.18532000546,-0.08452532696790982,-23261.814679994306,-8.105161909405687,8.105161909405687,jose_americo,chaves_na_mao,apartamento_tipo,60.0,Q1 (mais barato),A2,3
750000.0000000005,590609.1094015399,-0.23891881336125742,-159390.89059846057,-21.252118746461395,21.252118746461395,manaira,ambos,apartamento_tipo,100.0,Q4,A4 (maior),1
1206730.9999999998,1147720.1166996325,-0.050137583276667286,-59010.88330036728,-4.890143975779796,4.890143975779796,manaira,chaves_na_mao,apartamento_tipo,108.0,Q5 (mais caro),A4 (maior),2
669999.9999999998,722589.0883390486,0.07556300565964058,52589.08833904879,7.849117662544598,7.849117662544598,manaira,chaves_na_mao,apartamento_tipo,112.0,Q3,A4 (maior),2
1262293.0000000007,1149156.9127497473,-0.09390135416465384,-113136.08725025342,-8.962743772662398,8.962743772662398,manaira,ambos,apartamento_tipo,114.0,Q5 (mais caro),A4 (maior),1
