owner_kind,owner_key,amenity_name
property,prop-38039269,gym
property,prop-38039269,party_hall
property,prop-38039269,playground
property,prop-38039269,pool
property,prop-38039274,game_room
property,prop-38039274,gym
property,prop-38039274,party_hall
property,prop-38039274,playground
property,prop-38039274,pool
property,prop-38039279,game_room
property,prop-38039279,generator
property,prop-38039279,party_hall
property,prop-38039279,security_24h
property,prop-38039294,party_hall
property,prop-38039299,bbq_area
property,prop-38039299,game_room
property,prop-38039299,generator
property,prop-38039299,gym
property,prop-38039299,party_hall
property,prop-38039299,pool
property,prop-38039299,security_24h
property,prop-38039312,bbq_area
property,prop-38039312,gourmet_area
property,prop-38039312,gym
property,prop-38039312,party_hall
property,prop-38039312,playground
property,prop-38039312,pool
property,prop-38039312,security_24h
property,prop-38039318,bbq_area
property,prop-38039318,gourmet_area
property,prop-38039318,gym
property,prop-38039318,pool
property,prop-38039339,bbq_area
property,prop-38039339,game_room
property,prop-38039339,gym
property,prop-38039339,party_hall
property,prop-38039339,playground
property,prop-38039339,pool
property,prop-38039339,security_24h
property,prop-38039339,sports_court
property,prop-38039341,generator
property,prop-38039341,party_hall
property,prop-38039341,pool
property,prop-38039341,security_24h
property,prop-38039370,game_room
property,prop-38039370,gourmet_area
property,prop-38039370,gym
property,prop-38039370,party_hall
property,prop-38039370,playground
property,prop-38039370,pool
property,prop-38039370,sauna
property,prop-38039372,game_room
property,prop-38039372,gourmet_area
property,prop-38039372,gym
property,prop-38039372,party_hall
property,prop-38039372,playground
property,prop-38039372,pool
property,prop-38039372,sauna
property,prop-38039373,game_room
property,prop-38039373,gourmet_area
property,prop-38039373,gym
property,prop-38039373,party_hall
property,prop-38039373,playground
property,prop-38039373,pool
property,prop-38039373,sauna
property,prop-38039374,game_room
property,prop-38039374,gourmet_area
property,prop-38039374,gym
property,prop-38039374,party_hall
property,prop-38039374,playground
property,prop-38039374,pool
property,prop-38039374,sauna
property,prop-38039375,game_room
property,prop-38039375,gourmet_area
property,prop-38039375,gym
property,prop-38039375,party_hall
property,prop-38039375,playground
property,prop-38039375,pool
property,prop-38039375,sauna
property,prop-38039376,game_room
property,prop-38039376,gourmet_area
property,prop-38039376,gym
property,prop-38039376,party_hall
property,prop-38039376,playground
property,prop-38039376,pool
property,prop-38039376,sauna
property,prop-38039377,game_room
property,prop-38039377,gourmet_area
property,prop-38039377,gym
property,prop-38039377,party_hall
property,prop-38039377,playground
property,prop-38039377,pool
property,prop-38039377,sauna
property,prop-38039378,game_room
property,prop-38039378,gourmet_area
property,prop-38039378,gym
property,prop-38039378,party_hall
property,prop-38039378,playground
property,prop-38039378,pool
property,prop-38039378,sauna
property,prop-38039380,game_room
property,prop-38039380,gourmet_area
property,prop-38039380,gym
property,prop-38039380,party_hall
property,prop-38039380,playground
property,prop-38039380,pool
property,prop-38039380,sauna
property,prop-38039381,pool
property,prop-38039381,security_24h
property,prop-38039383,game_room
property,prop-38039383,gourmet_area
property,prop-38039383,gym
property,prop-38039383,party_hall
property,prop-38039383,playground
property,prop-38039383,pool
property,prop-38039383,sauna
property,prop-38039391,bbq_area
property,prop-38039391,game_room
property,prop-38039391,gourmet_area
property,prop-38039391,gym
property,prop-38039391,party_hall
property,prop-38039391,playground
property,prop-38039391,pool
property,prop-38039391,sauna
property,prop-38039391,security_24h
property,prop-38039392,bbq_area
property,prop-38039392,game_room
property,prop-38039392,party_hall
property,prop-38039392,pool
property,prop-38039392,security_24h
property,prop-38039394,pool
property,prop-38039402,bbq_area
property,prop-38039402,party_hall
property,prop-38039402,pool
property,prop-38039473,generator
property,prop-38039473,party_hall
property,prop-38039473,pool
property,prop-38039473,security_24h
property,prop-38039491,bbq_area
property,prop-38039491,game_room
property,prop-38039491,generator
property,prop-38039491,gourmet_area
property,prop-38039491,gym
property,prop-38039491,party_hall
property,prop-38039491,pool
property,prop-38039491,sauna
property,prop-38039491,security_24h
property,prop-38039494,party_hall
property,prop-38039494,pool
property,prop-38039494,security_24h
property,prop-38039497,game_room
property,prop-38039497,generator
property,prop-38039497,party_hall
property,prop-38039497,pool
property,prop-38039497,sauna
property,prop-38039497,security_24h
property,prop-38039499,bbq_area
property,prop-38039499,game_room
property,prop-38039499,gourmet_area
property,prop-38039499,gym
property,prop-38039499,party_hall
property,prop-38039499,playground
property,prop-38039499,pool
property,prop-38039499,sauna
property,prop-38039499,security_24h
property,prop-38039509,gym
property,prop-38039509,party_hall
property,prop-38039509,pool
property,prop-38039509,sports_court
property,prop-38039513,generator
property,prop-38039513,gym
property,prop-38039513,party_hall
property,prop-38039513,playground
property,prop-38039513,pool
property,prop-38039538,generator
property,prop-38039538,party_hall
property,prop-38039538,pool
property,prop-38039538,security_24h
property,prop-38039549,bbq_area
property,prop-38039549,game_room
property,prop-38039549,generator
property,prop-38039549,gourmet_area
property,prop-38039549,gym
property,prop-38039549,party_hall
property,prop-38039549,playground
property,prop-38039549,pool
property,prop-38039549,sauna
property,prop-38039549,security_24h
property,prop-38039549,sports_court
property,prop-38039552,bbq_area
property,prop-38039552,generator
property,prop-38039552,gym
property,prop-38039552,party_hall
property,prop-38039552,pool
property,prop-38039552,security_24h
property,prop-38039581,bbq_area
property,prop-38039581,party_hall
property,prop-38039581,pool
property,prop-38039581,sauna
property,prop-38039581,security_24h
property,prop-38039587,bbq_area
property,prop-38039587,coworking
property,prop-38039587,gourmet_area
property,prop-38039587,gym
property,prop-38039587,pool
property,prop-38039587,security_24h
property,prop-38040191,air_conditioning
property,prop-38040191,bike_rack
property,prop-38040191,concierge
property,prop-38040191,coworking
property,prop-38040191,gourmet_area
property,prop-38040191,gym
property,prop-38040191,intercom
property,prop-38040191,laundry
property,prop-38040191,party_hall
property,prop-38040191,pool
property,prop-38040191,sea_view
property,prop-38040191,security_24h
property,prop-38047998,bbq_area
property,prop-38047998,pool
property,prop-38047999,bbq_area
property,prop-38047999,pool
property,prop-38048008,bbq_area
property,prop-38048008,pool
property,prop-38048558,pool
property,prop-38048559,pool
property,prop-38048564,bbq_area
property,prop-38048564,pool
property,prop-38048564,security_24h
property,prop-38048654,bbq_area
property,prop-38048654,pool
property,prop-38048655,bbq_area
property,prop-38048655,coworking
property,prop-38048655,laundry
property,prop-38048655,pool
property,prop-38048655,security_24h
property,prop-38048656,air_conditioning
property,prop-38048656,bbq_area
property,prop-38048656,pool
property,prop-38048656,sauna
property,prop-38048656,security_24h
property,prop-38048656,wine_cellar
property,prop-38048657,air_conditioning
property,prop-38048657,bbq_area
property,prop-38048657,bike_rack
property,prop-38048657,concierge
property,prop-38048657,game_room
property,prop-38048657,generator
property,prop-38048657,gym
property,prop-38048657,laundry
property,prop-38048657,party_hall
property,prop-38048657,playground
property,prop-38048657,pool
property,prop-38048657,sauna
property,prop-38048657,sea_view
property,prop-38048657,security_24h
property,prop-38048657,spa
property,prop-38048657,sports_court
property,prop-38048661,air_conditioning
property,prop-38048661,laundry
property,prop-38048661,pool
property,prop-38048661,security_24h
property,prop-38048662,air_conditioning
property,prop-38048662,bbq_area
property,prop-38048662,laundry
property,prop-38048662,pool
property,prop-38048662,security_24h
property,prop-38053422,bbq_area
property,prop-38053422,intercom
property,prop-38053422,laundry
property,prop-38053422,party_hall
property,prop-38053423,bbq_area
property,prop-38053423,concierge
property,prop-38053423,intercom
property,prop-38053423,laundry
property,prop-38053423,party_hall
property,prop-38053424,bbq_area
property,prop-38053424,concierge
property,prop-38053424,intercom
property,prop-38053424,laundry
property,prop-38053424,party_hall
property,prop-38054075,intercom
property,prop-38064344,party_hall
property,prop-38064344,pool
property,prop-38064344,sports_court
property,prop-38113701,bike_rack
property,prop-38113701,gourmet_area
property,prop-38113701,intercom
property,prop-38115399,bbq_area
property,prop-38115399,pool
property,prop-38118163,bbq_area
property,prop-38118165,pool
property,prop-38118315,bbq_area
property,prop-38118315,laundry
property,prop-38118315,pool
property,prop-38123654,intercom
property,prop-38127363,bike_rack
property,prop-38127363,concierge
property,prop-38127363,playground
property,prop-38144599,pool
property,prop-38146732,bbq_area
property,prop-38146732,pool
property,prop-38146732,sauna
property,prop-38146737,pool
property,prop-38146758,bbq_area
property,prop-38146758,pool
property,prop-38146993,bbq_area
property,prop-38146993,pool
property,prop-38146994,bbq_area
property,prop-38146994,pool
property,prop-38158113,pool
property,prop-38187952,bike_rack
property,prop-38190481,bbq_area
property,prop-38190481,pool
property,prop-38197114,concierge
property,prop-38197114,coworking
property,prop-38197114,laundry
property,prop-38202606,pool
property,prop-38211629,concierge
property,prop-38211629,coworking
property,prop-38211629,playground
property,prop-38227055,coworking
property,prop-38227055,playground
property,prop-38229067,bbq_area
property,prop-38229067,pool
property,prop-38229151,bbq_area
property,prop-38229151,pool
property,prop-38235328,bbq_area
property,prop-38235328,bike_rack
property,prop-38235328,coworking
property,prop-38235328,game_room
property,prop-38235328,gourmet_area
property,prop-38235328,gym
property,prop-38235328,intercom
property,prop-38235328,party_hall
property,prop-38235328,playground
property,prop-38235328,pool
property,prop-38235328,sea_view
property,prop-38235328,security_24h
property,prop-38235328,sports_court
property,prop-38240397,concierge
property,prop-38240398,concierge
property,prop-38240398,playground
property,prop-38240398,security_24h
property,prop-38254404,bbq_area
property,prop-38254404,laundry
property,prop-38254404,pool
property,prop-38254404,spa
property,prop-38254405,bbq_area
property,prop-38254405,pool
property,prop-38254405,security_24h
property,prop-38254407,bbq_area
property,prop-38254407,pool
property,prop-38260513,bbq_area
property,prop-38260513,cinema
property,prop-38260513,concierge
property,prop-38260513,game_room
property,prop-38260513,generator
property,prop-38260513,gourmet_area
property,prop-38260513,gym
property,prop-38260513,intercom
property,prop-38260513,party_hall
property,prop-38260513,playground
property,prop-38260513,pool
property,prop-38260513,sauna
property,prop-38260513,security_24h
property,prop-38260513,sports_court
property,prop-38266386,bbq_area
property,prop-38266386,intercom
property,prop-38266386,party_hall
property,prop-38266386,security_24h
property,prop-38288074,bbq_area
property,prop-38288074,pool
property,prop-38288934,air_conditioning
property,prop-38288934,bbq_area
property,prop-38288934,concierge
property,prop-38288934,gourmet_area
property,prop-38288934,gym
property,prop-38288934,intercom
property,prop-38288934,laundry
property,prop-38288934,party_hall
property,prop-38288934,pool
property,prop-38288934,security_24h
property,prop-38288941,air_conditioning
property,prop-38288941,bbq_area
property,prop-38288941,concierge
property,prop-38288941,coworking
property,prop-38288941,game_room
property,prop-38288941,gourmet_area
property,prop-38288941,gym
property,prop-38288941,intercom
property,prop-38288941,party_hall
property,prop-38288941,playground
property,prop-38288941,pool
property,prop-38288941,sea_view
property,prop-38288941,security_24h
property,prop-38288941,sports_court
property,prop-38290115,air_conditioning
property,prop-38290115,bbq_area
property,prop-38290115,game_room
property,prop-38290115,playground
property,prop-38290115,pool
property,prop-38290115,security_24h
property,prop-38290117,air_conditioning
property,prop-38290117,bbq_area
property,prop-38290117,laundry
property,prop-38290117,pool
property,prop-38290118,bbq_area
property,prop-38290118,pool
property,prop-38290169,bbq_area
property,prop-38290169,pool
property,prop-38290816,air_conditioning
property,prop-38290816,bbq_area
property,prop-38290816,pool
property,prop-38290816,security_24h
property,prop-38294954,air_conditioning
property,prop-38294954,bbq_area
property,prop-38294954,bike_rack
property,prop-38294954,coworking
property,prop-38294954,game_room
property,prop-38294954,generator
property,prop-38294954,gym
property,prop-38294954,party_hall
property,prop-38294954,playground
property,prop-38294954,pool
property,prop-38295020,bbq_area
property,prop-38295020,gym
property,prop-38295020,party_hall
property,prop-38295020,playground
property,prop-38295020,pool
property,prop-38295371,air_conditioning
property,prop-38295371,intercom
property,prop-38295371,laundry
property,prop-38295371,playground
property,prop-38295371,security_24h
property,prop-38295371,sports_court
property,prop-38297299,bbq_area
property,prop-38297299,gourmet_area
property,prop-38297299,intercom
property,prop-38297299,party_hall
property,prop-38297299,pool
property,prop-38329854,bbq_area
property,prop-38329854,gourmet_area
property,prop-38329854,intercom
property,prop-38329854,pool
property,prop-38329854,spa
property,prop-38329861,intercom
property,prop-38329883,bbq_area
property,prop-38329883,bike_rack
property,prop-38329883,game_room
property,prop-38329883,gourmet_area
property,prop-38329883,intercom
property,prop-38329883,playground
property,prop-38329883,pool
property,prop-38329883,sauna
property,prop-38329883,spa
property,prop-38357145,air_conditioning
property,prop-38372611,air_conditioning
property,prop-38372611,bbq_area
property,prop-38372611,gourmet_area
property,prop-38372611,gym
property,prop-38372611,intercom
property,prop-38372611,party_hall
property,prop-38372611,playground
property,prop-38372611,pool
property,prop-38372611,sea_view
property,prop-38372611,security_24h
property,prop-38374926,bbq_area
property,prop-38380556,bike_rack
property,prop-38380556,game_room
property,prop-38380556,party_hall
property,prop-38380556,pool
property,prop-38380556,sea_view
property,prop-38380556,sports_court
property,prop-38395231,air_conditioning
property,prop-38395231,game_room
property,prop-38395231,generator
property,prop-38395231,gym
property,prop-38395231,laundry
property,prop-38395231,party_hall
property,prop-38395231,playground
property,prop-38395231,pool
property,prop-38395231,sea_view
property,prop-38395231,security_24h
property,prop-38395231,spa
property,prop-38400710,generator
property,prop-38400710,party_hall
property,prop-38400710,pool
property,prop-38400710,security_24h
property,prop-38407397,concierge
property,prop-38413131,playground
property,prop-38425199,bbq_area
property,prop-38425199,party_hall
property,prop-38425199,pool
property,prop-38431119,air_conditioning
property,prop-38431119,bbq_area
property,prop-38431119,bike_rack
property,prop-38431119,concierge
property,prop-38431119,gourmet_area
property,prop-38431119,gym
property,prop-38431119,intercom
property,prop-38431119,party_hall
property,prop-38431119,playground
property,prop-38431119,pool
property,prop-38431119,security_24h
property,prop-38431119,sports_court
property,prop-38434056,concierge
property,prop-38434056,security_24h
property,prop-38479560,security_24h
property,prop-38487047,intercom
property,prop-38487059,bbq_area
property,prop-38487059,gourmet_area
property,prop-38487059,gym
property,prop-38487059,intercom
property,prop-38487059,party_hall
property,prop-38487059,playground
property,prop-38487059,pool
property,prop-38487059,spa
property,prop-38487059,sports_court
property,prop-38489369,intercom
property,prop-38489413,intercom
property,prop-38489425,intercom
property,prop-38494094,coworking
property,prop-38497526,bbq_area
property,prop-38497526,playground
property,prop-38497526,pool
property,prop-38503798,gourmet_area
property,prop-38503798,gym
property,prop-38503798,intercom
property,prop-38503798,party_hall
property,prop-38503798,pool
property,prop-38503798,security_24h
property,prop-38507888,sauna
property,prop-38510197,bike_rack
property,prop-38510197,intercom
property,prop-38510197,security_24h
property,prop-38510557,pool
property,prop-38510565,bbq_area
property,prop-38510565,pool
property,prop-38510581,pool
property,prop-38510594,pool
property,prop-38511230,pool
property,prop-38511616,air_conditioning
property,prop-38511616,bbq_area
property,prop-38511616,laundry
property,prop-38511616,pool
property,prop-38511616,security_24h
property,prop-38511618,bbq_area
property,prop-38511618,pool
property,prop-38524560,concierge
property,prop-38524560,coworking
property,prop-38524560,game_room
property,prop-38524560,gourmet_area
property,prop-38524560,gym
property,prop-38524560,party_hall
property,prop-38524560,playground
property,prop-38524560,pool
property,prop-38524560,security_24h
property,prop-38524571,gourmet_area
property,prop-38524571,gym
property,prop-38524571,party_hall
property,prop-38524571,pool
property,prop-38527517,gourmet_area
property,prop-38527517,gym
property,prop-38527517,party_hall
property,prop-38527517,playground
property,prop-38527517,pool
property,prop-38529594,bbq_area
property,prop-38529594,gourmet_area
property,prop-38529594,party_hall
property,prop-38529594,playground
property,prop-38529594,pool
property,prop-38529596,gourmet_area
property,prop-38529596,party_hall
property,prop-38529596,playground
property,prop-38529596,pool
property,prop-38547426,bbq_area
property,prop-38547426,bike_rack
property,prop-38547426,playground
property,prop-38547426,pool
property,prop-38547426,sea_view
property,prop-38561565,bbq_area
property,prop-38561565,gourmet_area
property,prop-38561565,intercom
property,prop-38561576,bbq_area
property,prop-38561576,gourmet_area
property,prop-38561576,intercom
property,prop-38561581,bbq_area
property,prop-38561581,gourmet_area
property,prop-38561581,intercom
property,prop-38561592,bbq_area
property,prop-38561592,gourmet_area
property,prop-38561592,intercom
property,prop-38569737,concierge
property,prop-38569737,playground
property,prop-38569737,pool
property,prop-38576978,game_room
property,prop-38576978,gourmet_area
property,prop-38576978,gym
property,prop-38576978,party_hall
property,prop-38576978,pool
property,prop-38577576,air_conditioning
property,prop-38577576,intercom
property,prop-38577576,party_hall
property,prop-38580902,pool
property,prop-38585621,pool
property,prop-38585623,air_conditioning
property,prop-38585623,security_24h
property,prop-38585739,bbq_area
property,prop-38585739,laundry
property,prop-38585739,pool
property,prop-38585739,security_24h
property,prop-38585740,air_conditioning
property,prop-38585740,security_24h
property,prop-38585744,bbq_area
property,prop-38585744,pool
property,prop-38585744,security_24h
property,prop-38585745,air_conditioning
property,prop-38585745,bbq_area
property,prop-38585745,pool
property,prop-38585745,security_24h
property,prop-38586071,air_conditioning
property,prop-38586071,bbq_area
property,prop-38586071,bike_rack
property,prop-38586071,concierge
property,prop-38586071,game_room
property,prop-38586071,generator
property,prop-38586071,gym
property,prop-38586071,laundry
property,prop-38586071,party_hall
property,prop-38586071,playground
property,prop-38586071,pool
property,prop-38586071,sauna
property,prop-38586071,sea_view
property,prop-38586071,security_24h
property,prop-38586071,spa
property,prop-38586071,sports_court
property,prop-38586072,air_conditioning
property,prop-38586072,bbq_area
property,prop-38586072,bike_rack
property,prop-38586072,game_room
property,prop-38586072,generator
property,prop-38586072,party_hall
property,prop-38586072,playground
property,prop-38586072,pool
property,prop-38586072,security_24h
property,prop-38602092,bike_rack
property,prop-38602092,concierge
property,prop-38602092,coworking
property,prop-38602092,gourmet_area
property,prop-38602092,gym
property,prop-38602092,playground
property,prop-38602092,pool
property,prop-38602092,sea_view
property,prop-38602092,security_24h
property,prop-38602095,air_conditioning
property,prop-38602095,concierge
property,prop-38602095,game_room
property,prop-38602095,gourmet_area
property,prop-38602095,gym
property,prop-38602095,party_hall
property,prop-38602095,playground
property,prop-38602095,pool
property,prop-38602095,sea_view
property,prop-38602095,security_24h
property,prop-38605728,bbq_area
property,prop-38623051,air_conditioning
property,prop-38623051,bbq_area
property,prop-38623051,bike_rack
property,prop-38623051,concierge
property,prop-38623051,gourmet_area
property,prop-38623051,intercom
property,prop-38623051,playground
property,prop-38623051,pool
property,prop-38623051,security_24h
property,prop-38636165,concierge
property,prop-38636165,game_room
property,prop-38636165,gourmet_area
property,prop-38636165,gym
property,prop-38636165,party_hall
property,prop-38636165,playground
property,prop-38636165,pool
property,prop-38636520,concierge
property,prop-38636520,party_hall
property,prop-38636520,playground
property,prop-38636520,pool
property,prop-38636520,security_24h
property,prop-38669851,bbq_area
property,prop-38669851,party_hall
property,prop-38682456,air_conditioning
property,prop-38682456,bbq_area
property,prop-38682456,game_room
property,prop-38682456,generator
property,prop-38682456,gym
property,prop-38682456,party_hall
property,prop-38682456,pool
property,prop-38682456,security_24h
property,prop-38682459,bbq_area
property,prop-38682459,generator
property,prop-38682459,laundry
property,prop-38682459,party_hall
property,prop-38682459,pool
property,prop-38682459,security_24h
property,prop-38682464,bbq_area
property,prop-38682464,pool
property,prop-38682464,sea_view
property,prop-38684067,bbq_area
property,prop-38684067,gym
property,prop-38684067,pool
property,prop-38694006,security_24h
property,prop-38695621,laundry
property,prop-38697577,concierge
property,prop-38697577,coworking
property,prop-38697577,game_room
property,prop-38697577,gourmet_area
property,prop-38697577,gym
property,prop-38697577,party_hall
property,prop-38697577,pool
property,prop-38697581,concierge
property,prop-38697581,gym
property,prop-38697581,party_hall
property,prop-38697581,pool
property,prop-38697581,security_24h
property,prop-38698324,pool
property,prop-38698329,air_conditioning
property,prop-38698329,game_room
property,prop-38698329,party_hall
property,prop-38698329,playground
property,prop-38698329,security_24h
property,prop-38699216,bbq_area
property,prop-38699216,pool
property,prop-38699857,pool
property,prop-38699858,pool
property,prop-38699859,pool
property,prop-38699860,pool
property,prop-38705331,intercom
property,prop-38705331,pool
property,prop-38705374,gourmet_area
property,prop-38705374,gym
property,prop-38705374,intercom
property,prop-38705374,party_hall
property,prop-38705374,playground
property,prop-38705374,pool
property,prop-38705374,sports_court
property,prop-38708406,bbq_area
property,prop-38708406,intercom
property,prop-38708406,party_hall
property,prop-38708406,pool
property,prop-38712219,party_hall
property,prop-38712219,pool
property,prop-38718903,bbq_area
property,prop-38718903,gym
property,prop-38718903,party_hall
property,prop-38718903,pool
property,prop-38718907,pool
property,prop-38728177,concierge
property,prop-38728177,coworking
property,prop-38728177,pool
property,prop-38728177,sauna
property,prop-38729811,concierge
property,prop-38729811,party_hall
property,prop-38729811,pool
property,prop-38729812,game_room
property,prop-38729812,gym
property,prop-38729812,party_hall
property,prop-38729812,pool
property,prop-38729813,concierge
property,prop-38729813,party_hall
property,prop-38729813,pool
property,prop-38731157,pool
property,prop-38733040,bbq_area
property,prop-38733040,pool
property,prop-38733040,sauna
property,prop-38733040,security_24h
property,prop-38733041,bbq_area
property,prop-38733041,laundry
property,prop-38733041,pool
property,prop-38733041,security_24h
property,prop-38733043,pool
property,prop-38733043,security_24h
property,prop-38733044,bbq_area
property,prop-38733044,pool
property,prop-38733044,security_24h
property,prop-38742469,bbq_area
property,prop-38742469,intercom
property,prop-38742469,pool
property,prop-38746086,game_room
property,prop-38746086,pool
property,prop-38753091,coworking
property,prop-38753556,gourmet_area
property,prop-38753556,pool
property,prop-38768387,air_conditioning
property,prop-38768387,bbq_area
property,prop-38768387,laundry
property,prop-38768387,pool
property,prop-38768387,sauna
property,prop-38768387,security_24h
property,prop-38768432,bbq_area
property,prop-38768432,pool
property,prop-38775751,coworking
property,prop-38775751,game_room
property,prop-38775751,gym
property,prop-38775751,party_hall
property,prop-38775751,playground
property,prop-38775751,pool
property,prop-38775751,sports_court
property,prop-38791532,air_conditioning
property,prop-38791532,bbq_area
property,prop-38791532,bike_rack
property,prop-38791532,gourmet_area
property,prop-38791532,intercom
property,prop-38791532,pool
property,prop-38791532,sea_view
property,prop-38791532,security_24h
property,prop-38793703,bbq_area
property,prop-38793703,party_hall
property,prop-38793703,playground
property,prop-38793703,pool
property,prop-38793785,intercom
property,prop-38803570,bbq_area
property,prop-38803570,bike_rack
property,prop-38803570,concierge
property,prop-38803570,coworking
property,prop-38803570,game_room
property,prop-38803570,gourmet_area
property,prop-38803570,gym
property,prop-38803570,intercom
property,prop-38803570,party_hall
property,prop-38803570,playground
property,prop-38803570,pool
property,prop-38803570,sea_view
property,prop-38803570,security_24h
property,prop-38803570,sports_court
property,prop-38810508,game_room
property,prop-38810508,generator
property,prop-38810508,gourmet_area
property,prop-38810508,gym
property,prop-38810508,party_hall
property,prop-38810508,playground
property,prop-38810508,pool
property,prop-38810508,sauna
property,prop-38810508,security_24h
property,prop-38810508,sports_court
property,prop-38810609,game_room
property,prop-38810609,generator
property,prop-38810609,gourmet_area
property,prop-38810609,party_hall
property,prop-38810609,playground
property,prop-38810609,pool
property,prop-38810609,security_24h
property,prop-38810637,coworking
property,prop-38810637,game_room
property,prop-38810637,generator
property,prop-38810637,party_hall
property,prop-38810637,pool
property,prop-38810637,sauna
property,prop-38810637,security_24h
property,prop-38814186,bbq_area
property,prop-38814186,pool
property,prop-38814285,bbq_area
property,prop-38814285,pool
property,prop-38814301,bbq_area
property,prop-38814301,pool
property,prop-38814302,bbq_area
property,prop-38814302,pool
property,prop-38814311,pool
property,prop-38814329,pool
property,prop-38814330,bbq_area
property,prop-38814330,pool
property,prop-38814339,bbq_area
property,prop-38814339,pool
property,prop-38814341,bbq_area
property,prop-38814341,pool
property,prop-38814343,bbq_area
property,prop-38814343,pool
property,prop-38814346,bbq_area
property,prop-38814346,pool
property,prop-38814355,pool
property,prop-38814366,bbq_area
property,prop-38814366,pool
property,prop-38814368,bbq_area
property,prop-38814368,pool
property,prop-38814374,bbq_area
property,prop-38814374,pool
property,prop-38814375,bbq_area
property,prop-38814375,pool
property,prop-38814379,bbq_area
property,prop-38814379,pool
property,prop-38815741,pool
property,prop-38815744,air_conditioning
property,prop-38815744,bbq_area
property,prop-38815744,laundry
property,prop-38815744,pool
property,prop-38815744,sauna
property,prop-38817660,air_conditioning
property,prop-38817660,bbq_area
property,prop-38817660,generator
property,prop-38817660,party_hall
property,prop-38817660,playground
property,prop-38817660,pool
property,prop-38817660,security_24h
property,prop-38817672,pool
property,prop-38817672,sauna
property,prop-38817675,pool
property,prop-38817678,air_conditioning
property,prop-38817678,bbq_area
property,prop-38817678,bike_rack
property,prop-38817678,game_room
property,prop-38817678,generator
property,prop-38817678,party_hall
property,prop-38817678,playground
property,prop-38817678,pool
property,prop-38817678,security_24h
property,prop-38817685,bbq_area
property,prop-38817685,pool
property,prop-38817686,bbq_area
property,prop-38817686,pool
property,prop-38817686,sauna
property,prop-38817686,security_24h
property,prop-38817688,air_conditioning
property,prop-38817688,bbq_area
property,prop-38817688,concierge
property,prop-38817688,generator
property,prop-38817688,party_hall
property,prop-38817688,pool
property,prop-38817688,security_24h
property,prop-38817691,bbq_area
property,prop-38817691,bike_rack
property,prop-38817691,game_room
property,prop-38817691,generator
property,prop-38817691,gym
property,prop-38817691,party_hall
property,prop-38817691,playground
property,prop-38817691,pool
property,prop-38817691,security_24h
property,prop-38817693,bbq_area
property,prop-38817693,generator
property,prop-38817693,pool
property,prop-38817693,security_24h
property,prop-38817694,bbq_area
property,prop-38817694,concierge
property,prop-38817694,pool
property,prop-38817698,air_conditioning
property,prop-38817698,pool
property,prop-38817702,bbq_area
property,prop-38817702,pool
property,prop-38817720,bbq_area
property,prop-38817720,game_room
property,prop-38817720,playground
property,prop-38817720,pool
property,prop-38817720,security_24h
property,prop-38817726,bbq_area
property,prop-38817726,game_room
property,prop-38817726,generator
property,prop-38817726,party_hall
property,prop-38817726,playground
property,prop-38817726,pool
property,prop-38817726,sea_view
property,prop-38817726,security_24h
property,prop-38817729,party_hall
property,prop-38817729,pool
property,prop-38817730,bbq_area
property,prop-38817730,game_room
property,prop-38817730,generator
property,prop-38817730,party_hall
property,prop-38817730,playground
property,prop-38817730,pool
property,prop-38817730,sea_view
property,prop-38817730,security_24h
property,prop-38817738,bbq_area
property,prop-38817738,pool
property,prop-38817738,security_24h
property,prop-38817739,party_hall
property,prop-38817739,pool
property,prop-38822936,bike_rack
property,prop-38822936,gym
property,prop-38822936,intercom
property,prop-38822936,pool
property,prop-38825673,pool
property,prop-38834468,air_conditioning
property,prop-38834468,bbq_area
property,prop-38834468,bike_rack
property,prop-38834468,coworking
property,prop-38834468,game_room
property,prop-38834468,gourmet_area
property,prop-38834468,gym
property,prop-38834468,intercom
property,prop-38834468,laundry
property,prop-38834468,party_hall
property,prop-38834468,playground
property,prop-38834468,security_24h
property,prop-38863099,playground
property,prop-38863099,pool
property,prop-38864470,gym
property,prop-38864470,playground
property,prop-38864470,pool
property,prop-38864470,sea_view
property,prop-38864971,concierge
property,prop-38864971,party_hall
property,prop-38864971,playground
property,prop-38864971,pool
property,prop-38864971,security_24h
property,prop-38867562,air_conditioning
property,prop-38867562,bbq_area
property,prop-38867562,bike_rack
property,prop-38867562,game_room
property,prop-38867562,gourmet_area
property,prop-38867562,gym
property,prop-38867562,intercom
property,prop-38867562,laundry
property,prop-38867562,party_hall
property,prop-38867562,playground
property,prop-38867562,pool
property,prop-38867562,sea_view
property,prop-38867562,security_24h
property,prop-38871061,party_hall
property,prop-38871061,pool
property,prop-38871872,intercom
property,prop-38872386,air_conditioning
property,prop-38872386,bbq_area
property,prop-38872386,bike_rack
property,prop-38872386,concierge
property,prop-38872386,coworking
property,prop-38872386,gourmet_area
property,prop-38872386,gym
property,prop-38872386,intercom
property,prop-38872386,laundry
property,prop-38872386,party_hall
property,prop-38872386,playground
property,prop-38872386,pool
property,prop-38872386,security_24h
property,prop-38873944,playground
property,prop-38875626,concierge
property,prop-38875626,game_room
property,prop-38875626,gourmet_area
property,prop-38875626,gym
property,prop-38875626,party_hall
property,prop-38875626,playground
property,prop-38875626,pool
property,prop-38875626,security_24h
property,prop-38875627,party_hall
property,prop-38875627,pool
