id,title,subtype,transaction,price_sale,price_rent,area_m2,bedrooms,bathrooms,parking_spots,iptu_year,condo_fee,pets_allowed,accepts_financing,year_built,floor,has_elevator,has_balcony,furnished,neighborhood,condominium,builder,built_year
prop-44283028,"Vendo aptos novos e prontos, com plantas de 67m2 à 115m2, varanda gourmet vista mar, 2 quartos ou 3 suítes",Apartment,sale,1009000,,88.0,3,1,1,,,false,,,,false,true,false,Jardim Oceania,,,
prop-38039239,"Apartamento  para venda, Jardim Oceania, João Pessoa - 25462",Apartment,sale,1585000,,88.0,3,1,2,,,true,,,,true,true,false,Jardim Oceania,,,
prop-20287239,"Apartamento com 3 dormitórios à venda, 88 m² por R$ 580.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,580000,,88.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44283171,"Vendo Apartamento 88m², 03 Quartos (Sendo 02 suítes), 01 Vaga de Garagem",Apartment,sale,670000,,88.0,3,3,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44283286,"Vendo Apartamento com 89m², 03 Quartos, (sendo 01 suíte)+DCE, 01 Vaga de garagem.",Apartment,sale,525000,,89.0,3,3,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43119198,"Apartamento com 3 quartos à venda na Rua Professora Maria Jacy Pinto Costa, Jardim Oceania, João Pessoa",Apartment,sale,1100000,,90.0,3,3,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-35680148,Belíssimo apartamento no Jardim Oceania | 90 m2 codigo: 115872,Apartment,sale,1200000,,90.0,3,2,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-40997185,Viva o Sonho: Apartamento Porteira Fechada com Lazer de Resort no Jardim Oceania! codigo: 292628,Apartment,sale,1530000,,90.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-32114713,"Apartamento com 3 quartos à venda na Rua Oceano Pacífico, Jardim Oceania, João Pessoa",Apartment,sale,720000,,90.0,3,2,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-32114714,Apartamento a venda com 90 m² no Jardim Oceania - João Pessoa - AP2704 DC,Apartment,sale,809000,,90.0,3,2,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-31857669,"Apartamento para Venda em João Pessoa, Jardim Oceania, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas",Apartment,sale,937000,,90.0,3,3,2,,,false,,,,false,true,true,Jardim Oceania,,,
prop-38636165,"Apartamento para Venda em João Pessoa, Jardim Oceania, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas",Apartment,sale,1000000,,91.0,3,2,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-39995504,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,,,91.0,3,3,2,,,true,,,,true,false,false,Jardim Oceania,,,
prop-39424056,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1220000,,92.0,3,4,2,,,false,,,,false,true,true,Jardim Oceania,,,
prop-45042979,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1269879,,92.0,3,4,2,,,true,,,,true,false,false,Jardim Oceania,,,
prop-35341678,"Apartamento com 3 dormitórios à venda, 92 m² por R$ 370.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,,,92.0,3,1,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-43084518,Vendo apartamento mobiliado três quartos - bairro Jardim Oceania/JP,Apartment,sale,870000,,92.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-22434030,"Apartamento Com área externa em Jardim Oceania, João Pessoa/PB de 3 Quartos",Apartment,sale,599000,,68.0,3,1,1,,,false,,,,true,false,false,Jardim Oceania,,,
prop-39012437,Apartamento com 3 quartos pertinho da praia no Jardim Oceania,Apartment,sale,730000,,74.0,3,2,1,,,false,,,,true,true,true,Jardim Oceania,,,
prop-37476481,Apartamentos com varanda/sacada gourmet em condomínio clube próximo ao Parque Parayba I - AP1957,Apartment,sale,959996,,95.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-38990659,Apartamento - 3 dormitórios - 2 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1353770,,76.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-37708050,"Apartamento Lindíssimo com 3 dormitórios, sendo 2 suites,  2 vagas de garagem - R$ 1.150.000,00 Jardim Oceania - João Pessoa (PB)",Apartment,sale,1150000,,98.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-44205787,Apartamento 98m² 3 quartos sendo 2 suítes no Jardim Oceania à Venda,Apartment,sale,1150000,,98.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-27080707,"Apartamento com 3 quartos, 98m², por R$1.195.000,00  - Jardim Oceania - João Pessoa/PB",Apartment,sale,1195000,,98.0,3,2,2,,,false,,,,false,true,true,Jardim Oceania,,,
prop-41195878,"Apartamento com 3 quartos à venda na Rua Ariosvaldo Alves de Azevedo, --, Jardim Oceania, João Pessoa",Apartment,sale,1195000,,98.0,3,1,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-37917527,"Apartamento à venda 98,79 metros 03 quartos R$: 830.000 Jardim Oceania- João Pessoa-PB",Apartment,sale,830000,,98.0,3,1,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-12892546,"Apartamento com 3 dormitórios à venda, 99 m² por R$ 500.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,500000,,99.0,3,2,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-27452523,"Apartamento com 3 dormitórios à venda, 984 m² por R$ 1.019.334,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1019334,,984.0,3,1,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-26577122,"Apartamento à venda em João Pessoa-PB, no Jardim Oceania, com 3 quartos, 1 suíte, 1 sala, 2 vagas de garagem, e 81,96 m² de área.",Apartment,sale,1005622,,81.0,3,0,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-42808306,"Apartamento com 3 quartos à venda na Rua Clotilde Rocha Cabral, --, Jardim Oceania, João Pessoa",Apartment,sale,1041829,,88.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-18214973,Apartamento Para Vender com 3 quartos 1 suíte no bairro Jardim Oceania em João Pessoa,Apartment,sale,1071000,,,3,2,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-41984643,"Apartamento com 3 quartos à venda na Rua Professora Severina de Sousa Souto, --, Jardim Oceania, João Pessoa",Apartment,sale,1092000,,77.0,3,5,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-43171118,"Apartamento com 3 dormitórios à venda, 89 m² por R$ 1.100.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1100000,,89.0,3,3,1,,,false,,,,false,true,true,Jardim Oceania,,,
prop-41984427,"Apartamento com 3 quartos à venda na Rua Bacharel José de Oliveira Curchatuz, --, Jardim Oceania, João Pessoa",Apartment,sale,1124711,,106.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-35675702,"Apartamento com 3 quartos à venda na Rua Josefa de Miranda Freire, 85, Jardim Oceania, João Pessoa",Apartment,sale,1150000,,98.0,3,3,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-39289078,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1150000,,98.0,3,3,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-41984206,"Apartamento com 3 quartos à venda na Rua José Patrício de Almeida, --, Jardim Oceania, João Pessoa",Apartment,sale,1182746,,114.0,3,7,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-36300148,"Apartamento à venda – 92,76 m² | Alto Padrão | Nascente Sul – Frente Mar",Apartment,sale,1200000,,92.0,3,0,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-41900154,"Apartamento com 3 quartos à venda na Rua Doutor Rui Pereira, 1, Jardim Oceania, João Pessoa",Apartment,sale,1234999,,104.0,3,3,1,,,false,,,,true,false,false,Jardim Oceania,,,
prop-40337754,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1240000,,112.0,3,4,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-41984281,"Apartamento com 3 quartos à venda na Rua Norberto de Castro Nogueira, --, Jardim Oceania, João Pessoa",Apartment,sale,1244050,,100.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-30097108,"Apartamento com 3 dormitórios à venda, 120 m² por R$ 1.248.130,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1248130,,120.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-41899560,"Apartamento com 3 quartos à venda na Rua José Gomes de Sá Filho, 304, Jardim Oceania, João Pessoa",Apartment,sale,1262872,,95.0,3,3,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-43797278,"Park Arbory Eco Home Design – Alto padrão no Jardim Oceania, João Pessoa/PB",Apartment,sale,1272053,,114.0,3,2,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-42808072,"Apartamento com 3 quartos à venda na Rua Ariosvaldo Alves de Azevedo, --, Jardim Oceania, João Pessoa",Apartment,sale,1282865,,114.0,3,5,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-37092941,Apartamento no Bessa com 3 suítes ! A 200 metros do mar ! Super ventilado e todo reformado!,Apartment,sale,1285000,,127.0,3,4,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-43208596,Maravilhoso Apto 2 quartos em Manaira. Cond. especiais financiamento.,Apartment,sale,698155,,60.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-33846052,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,734900,,60.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-32115103,"Apartamento com 2 quartos à venda na Rua Major Ciraulo, Manaíra, João Pessoa",Apartment,sale,740000,,60.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-32114733,"Apartamento com 2 quartos à venda na Avenida Governador Flávio Ribeiro Coutinho, Manaíra, João Pessoa",Apartment,sale,769000,,60.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-6221512,"Apartamento com 2 dormitórios à venda, 60 m² por R$ 769.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,769000,,60.0,2,1,1,,,false,,,,true,false,false,Manaíra,,,
prop-43392317,"Apartamento com 2 dormitórios à venda, 61 m² por R$ 469.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,469000,,61.0,2,1,1,,,false,,,,true,true,false,Manaíra,,,
prop-44205797,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,469000,,61.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-45095150,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,650000,,61.0,2,2,1,,,false,,,,true,true,true,Manaíra,,,
prop-29402234,Vendo excelente apartamento em localização privilegiada de Manaíra,Apartment,sale,550000,,62.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-43124372,"Apartamento para Venda em João Pessoa, Manaíra, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Apartment,sale,650000,,62.0,2,2,1,,,false,,,,false,true,true,Manaíra,,,
prop-42370301,Apartamento Mobilado de 2 Quartos em Manaíra João Pessoa Paraíba,Apartment,sale,638000,,63.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-44342389,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,680000,,63.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-37358432,"Apartamento com 2 quartos à venda na Avenida Umbuzeiro, 65, Manaíra, João Pessoa",Apartment,sale,777400,,63.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-33174473,"Apartamento à Venda – Edifício Global Jasmim | Manaíra, João Pessoa/PB",Apartment,sale,,,64.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-32515042,"Apartamento para Venda em João Pessoa, Manaíra, 2 dormitórios, 1 banheiro, 1 vaga",Apartment,sale,432000,,65.0,2,1,1,,,false,,,,true,false,false,Manaíra,,,
prop-17629443,"Apartamento com 2 dormitórios à venda, 66 m² por R$ 580.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,580000,,66.0,2,1,1,,,false,,,,true,false,false,Manaíra,,,
prop-44282966,"Vendo apartamento no Manaira- a 450 metros do mar, 2 quartos, sendo uma suíte",Apartment,sale,580000,,66.0,2,1,1,,,false,,,,false,true,false,Manaíra,,,
prop-44818407,"Lançamento Exclusivo em Manaíra – Apartamento de Alto Padrão para venda com 67,98 m² por 769.691,90",Apartment,sale,769691,,67.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-24857158,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,589000,,68.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-44881955,"Lançamento Exclusivo em Manaíra – Apartamento de Alto Padrão para venda com 68,59 m²",Apartment,sale,801644,,68.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-21574823,"REF: LA015 - Lançamento, Flat à Venda, João Pessoa, Manaira, 1 e 2 quartos",Apartment,sale,913083,,68.0,2,2,1,,,true,,,,true,true,false,Manaíra,,,
prop-44200091,"Excelente apartamento em Manaíra 69,5 m² 5⁰ andar  nascente 02 quartos sendo 01 suite Projetos Vaga de garagem 01 Elevadores Salão de festa Piscina e churrasqueira  Quadra  Academia Brinquedoteca  Pla",Apartment,sale,550000,,69.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-43541560,OPORTUNIDADE - APARTAMENTO COM 70 m² A VENDA NO BAIRRO DE MANAÍRA,Apartment,sale,330000,,70.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-43614294,"Apartamento com 2 quartos à venda na Avenida João Maurício, 820, Manaíra, João Pessoa",Apartment,sale,350000,,70.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-44171396,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,860000,,71.0,2,2,1,,,false,,,,false,false,false,Manaíra,,,
prop-30073280,"Apartamento para Venda em João Pessoa, Manaíra, 2 dormitórios, 1 suíte, 2 banheiros, 2 vagas",Apartment,sale,750000,,72.0,2,2,2,,,true,,,,true,true,false,Manaíra,,,
prop-44768192,"Lançamento Exclusivo em Manaíra – Apartamento de Alto Padrão para venda com 73,76m²",Apartment,sale,806901,,73.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-44881953,"Lançamento Exclusivo em Manaíra – Apartamento de Alto Padrão para venda com 73,76 m² Compartilhar",Apartment,sale,920691,,73.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-42369796,"Apartamento com 2 quartos à venda na Avenida Manoel Morais, 120, Manaíra, João Pessoa",Apartment,sale,580000,,76.0,2,3,1,,,false,,,,false,true,false,Manaíra,,,
prop-44282874,"Vendo aptos em Manaíra, com excelente localização: 1 quarto, 2 quartos ou 3 quartos s/ 2 suítes, 1 ou 2 vagas",Apartment,sale,660000,,77.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-45107866,"Apartamento 2 quartos no Manaíra e metragem acima da média na região , 77 m2.",Apartment,sale,799000,,77.0,2,2,1,,,true,,,,true,true,false,Manaíra,,,
prop-39206956,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,930000,,77.0,2,2,1,,,false,,,,false,false,false,Manaíra,,,
prop-44282873,"Vendo aptos em Manaíra, com excelente localização: 1 quarto, 2 quartos ou 3 quartos s/ 2 suítes, 1 ou 2 vagas",Apartment,sale,760000,,82.0,2,2,2,,,false,,,,true,false,false,Manaíra,,,
prop-38357145,"Apartamento porteira fechada em Manaíra, 86 m², 2 quartos, automação Alexa, mobiliado, nascente norte e próximo à praia.",Apartment,sale,599997,,86.0,2,2,1,,,false,,,,true,false,true,Manaíra,,,
prop-44283276,"Vendo Apartamento com 86 m², 02 Quartos (Sendo 01 suite),  01 Vaga de garagem",Apartment,sale,600000,,86.0,2,2,1,,,false,,,,false,true,true,Manaíra,,,
prop-36678169,"Apartamento com 2 dormitórios à venda, 89 m² por R$ 450.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,450000,,89.0,2,1,1,,,false,,,,true,true,false,Manaíra,,,
prop-42724197,"Apartamento com 2 quartos à venda na Rua São Gonçalo, Manaíra, João Pessoa",Apartment,sale,450000,,89.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-44768189,"Lançamento Exclusivo em Manaíra – Apartamento de Alto Padrão para venda com 91,77m²",Apartment,sale,1009234,,91.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-36433655,"Apartamento com 2 quartos à venda no Manaíra, João Pessoa",Apartment,sale,570000,,95.0,2,2,2,,,false,,,,true,false,false,Manaíra,,,
prop-37470229,"Apartamento com 2 dormitórios à venda, 98 m² por R$ 520.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,520000,,98.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-41899946,"Apartamento com 2 quartos à venda na Rua Juvenal Mário da Silva, 710, Manaíra, João Pessoa",Apartment,sale,1008791,,68.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-41984544,"Apartamento com 2 quartos à venda na Rua Eutiquiano Barreto, --, Manaíra, João Pessoa",Apartment,sale,1290960,,116.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-43959931,"Apartamento à venda, 42 m² por R$ 407.547,00 - Manaíra - João Pessoa/PB",Apartment,sale,407547,,42.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-42769892,"Apartamento com 2 quartos à venda na Rua Francisco Brandão, 1021, Manaíra, João Pessoa",Apartment,sale,469000,,61.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-42649746,"Apartamento à venda, 55 m² por R$ 479.987,00 - Manaíra - João Pessoa/PB",Apartment,sale,479987,,55.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-41984477,"Apartamento com 2 quartos à venda na Avenida Maria Rosa, --, Manaíra, João Pessoa",Apartment,sale,505000,,54.0,2,1,1,,,false,,,,false,false,false,Manaíra,,,
prop-28067835,"Apartamento com 2 dormitórios à venda, 58 m² por R$ 550.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,550000,,58.0,2,2,1,,,false,,,,false,true,true,Manaíra,,,
prop-20823419,"Apartamento com 2 dormitórios - venda por R$ 560.000,00 ou aluguel por R$ 3.990,00/ano - Manaíra - João Pessoa/PB",Apartment,sale,560000,,,2,2,1,,,false,,,,false,false,false,Manaíra,,,
prop-43570041,"Apartamento Amplo em Manaíra com Suíte, Varanda e Lazer Completo",Apartment,sale,579900,,69.5,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-41828354,"Apartamento com 2 dormitórios à venda, 69 m² por R$ 600.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,600000,,69.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-41667375,"Apartamento com 2 quartos à venda na Avenida Manoel Morais, 200, Manaíra, João Pessoa",Apartment,sale,625000,,58.0,2,2,1,,,false,,,,false,true,true,Manaíra,,,
prop-41899829,"Apartamento com 2 quartos à venda na Rua Escrivão Sebastião de Azevedo Bastos, 755, Manaíra, João Pessoa",Apartment,sale,644999,,57.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-42117039,Apartamento mobiliado com 02 quartos à beira-mar de Manaíra,Apartment,sale,649000,,58.0,2,2,1,,,false,,,,false,true,true,Manaíra,,,
prop-35479595,"Apartamento com 2 dormitórios à venda, 72 m² por R$ 650.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,650000,,72.0,2,2,2,,,false,,,,true,false,false,Manaíra,,,
prop-44304980,Apartamento projetado e climatizado com 02 quartos em Manaíra,Apartment,sale,650000,,61.0,2,2,1,,,false,,,,false,false,false,Manaíra,,,
prop-41900181,"Apartamento com 2 quartos à venda na Avenida Guarabira, 491, Manaíra, João Pessoa",Apartment,sale,682242,,55.0,2,3,1,,,false,,,,true,false,false,Manaíra,,,
prop-41696707,"Apartamento com 2 quartos à venda na Rua Geraldo Costa, s/n, Manaíra, João Pessoa",Apartment,sale,,,2.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-20823145,"Apartamento com 2 dormitórios à venda por R$ 719.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,719000,,,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-42387677,"Apartamento com 2 quartos à venda na Avenida Sapé, 161, Manaíra, João Pessoa",Apartment,sale,750000,,96.0,2,3,2,,,false,,,,true,true,false,Manaíra,,,
prop-43243133,"Últimas Unidades em Manaíra 2 Quartos sendo 1 Suíte, Elevador e Lazer",Apartment,sale,754900,,59.0,2,2,1,,,false,,,,true,true,false,Manaíra,,,
prop-41409579,Apartamento novo todo projetado com 2 quartos 1 suite em Manaíra,Apartment,sale,769900,,66.0,2,2,1,,,false,,,,false,true,false,Manaíra,,,
prop-41899650,"Apartamento com 2 quartos à venda na Avenida Umbuzeiro, 65, Manaíra, João Pessoa",Apartment,sale,779900,,71.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-41984537,"Apartamento com 2 quartos à venda na Rua Eutiquiano Barreto, --, Manaíra, João Pessoa",Apartment,sale,810744,,60.0,2,3,1,,,false,,,,false,false,false,Manaíra,,,
prop-41900183,"Apartamento com 2 quartos à venda na Avenida Guarabira, 491, Manaíra, João Pessoa",Apartment,sale,867140,,67.0,2,2,1,,,false,,,,true,false,false,Manaíra,,,
prop-42562701,"Apartamento com 2 quartos à venda na Avenida Franca Filho, --, Manaíra, João Pessoa",Apartment,sale,892736,,68.0,2,2,1,,,false,,,,false,false,false,Manaíra,,,
prop-20822953,"Apartamento com 2 dormitórios à venda, 83 m² por R$ 924.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,924000,,83.0,2,3,2,,,false,,,,false,false,false,Manaíra,,,
prop-41347290,"Apartamento com 2 dormitórios à venda, 83 m² por R$ 989.000,00 - Manaíra - João Pessoa/PB",Apartment,sale,989000,,83.0,2,2,2,,,false,,,,false,true,false,Manaíra,,,
prop-30849306,"Apartamento com 2 dormitórios à venda, 50 m² por R$ 229.000,00 - Mandacaru - João Pessoa/PB",Apartment,sale,229000,,50.0,2,1,1,,,false,,,,false,true,false,Mandacaru,,,
prop-27299137,"Apartamento com 2 dormitórios à venda, 52 m² por R$ 241.778,00 - Mandacaru - João Pessoa/PB",Apartment,sale,241778,,52.0,2,1,1,,,false,,,,false,true,false,Mandacaru,,,
prop-44572972,"Apartamento com 2 dormitórios à venda, 47 m² por R$ 200.000,00 - Mandacaru - João Pessoa/PB",Apartment,sale,200000,,47.0,2,1,1,,,false,,,,false,false,false,Mandacaru,,,
prop-42825136,"Apartamento Com área externa em Mangabeira, João Pessoa/PB",Apartment,sale,373000,,51.0,2,1,1,,,false,,,,false,true,false,Mangabeira,,,
prop-42921785,"Apartamento com 2 quartos à venda no Mangabeira, João Pessoa",Apartment,sale,230000,,20.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-33392005,"Apartamento com 2 dormitórios à venda, 42 m² por R$ 210.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,210000,,42.0,2,1,1,,,false,,,,false,false,false,Mangabeira,,,
prop-28988328,Apartamento com 2 dormitórios à venda por R$ 197.000 - Mangabeira - João Pessoa/PB,Apartment,sale,197000,,43.0,2,2,1,,,false,,,,false,true,false,Mangabeira,,,
prop-41344401,"Apartamento com 2 dormitórios à venda, 43 m² por R$ 210.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,210000,,43.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-41344402,"Apartamento com 2 dormitórios à venda, 43 m² por R$ 260.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,260000,,43.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-40439090,Apartamento de 2 quartos na frente da Praça do Coqueiral codigo: 287187,Apartment,sale,239000,,44.0,2,2,1,,,false,,,,false,true,false,Mangabeira,,,
prop-33391999,"Apartamento à venda por R$ 210.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,210000,,45.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-39247566,"Apartamento com 2 dormitórios à venda, 46 m² por R$ 231.920,00 - Mangabeira - João Pessoa/PB",Apartment,sale,231920,,46.0,2,1,1,,,false,,,,false,true,false,Mangabeira,,,
prop-43725068,"Apartamento com 2 quartos à venda na Rua Nossa Senhora da Luz, Mangabeira, João Pessoa",Apartment,sale,165000,,42.0,2,1,1,,,false,,,,false,true,false,Mangabeira,,,
prop-41637432,"Apartamento com 2 quartos à venda na Rua Lírio dos Vales, Mangabeira, João Pessoa",Apartment,sale,210000,,60.0,2,1,2,,,false,,,,false,false,false,Mangabeira,,,
prop-26839209,"Apartamento com 2 quartos à venda na Rua Anaide Bento da Silva, 146, Mangabeira, João Pessoa",Apartment,sale,185000,,49.0,2,1,1,,,false,,,,false,false,false,Mangabeira,,,
prop-28133876,Apartamento com 2 dormitórios à venda por R$ 200.000 - Mangabeira - João Pessoa/PB,Apartment,sale,200000,,50.0,2,2,1,,,false,,,,false,true,false,Mangabeira,,,
prop-44588669,"Apartamento com 2 quartos à venda no Mangabeira, João Pessoa",Apartment,sale,235000,,50.0,2,1,1,,,true,,,,false,true,false,Mangabeira,,,
prop-40585322,"Apartamento com 2 quartos à venda na Rua Leocádio Carlos de Moura, 56, Mangabeira, João Pessoa",Apartment,sale,209900,,53.0,2,1,1,,,false,,,,false,true,false,Mangabeira,,,
prop-42825242,"Apartamento com 2 quartos à venda na Rua Doutor Francisco de Assis Veloso, 15, Mangabeira, João Pessoa",Apartment,sale,269000,,53.0,2,1,1,,,false,,,,false,true,false,Mangabeira,,,
prop-32054977,Residencial Porto Florença - APARTAMENTO PADRÃO/ APARTAMENTO NO RESIDENCIAL PORTO FLORENÇA/ APARTAMENTO EM MANGABEIRA/ APARTAMENTO BEIRA MAR/ APARTAMENTO EM JOAO PESSOA,Apartment,sale,270000,,54.0,2,2,2,,,false,,,,false,false,false,Mangabeira,,,
prop-44094129,"Apartamento para Venda em João Pessoa, Mangabeira, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Apartment,sale,185000,,49.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-44209997,Repasse Imperdível em Mangabeira! Apartamento Térreo | Entrada de R$ 66 Mil | Parcela de R$ 650,Apartment,sale,66000,,55.0,2,1,1,,,false,,,,false,false,false,Mangabeira,,,
prop-35066613,"Apartamento com 2 dormitórios à venda, 50 m² por R$ 200.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,200000,,50.0,2,1,1,,,false,,,,false,false,false,Mangabeira,,,
prop-41827634,"Apartamento com 2 dormitórios à venda, 43 m² por R$ 210.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,210000,,43.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
prop-42870821,"Apartamento Com área externa em Mangabeira, João Pessoa/PB",Apartment,sale,235000,,47.0,2,1,1,,,false,,,,false,false,false,Mangabeira,,,
prop-37416850,"Apartamento para Venda em João Pessoa, Mangabeira, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Apartment,sale,220000,,60.0,2,2,1,,,false,,,,false,true,false,Mangabeira,,,
prop-34754486,"Apartamento com 2 dormitórios à venda, 61 m² por R$ 245.000,00 - Mangabeira - João Pessoa/PB",Apartment,sale,245000,,61.0,2,2,1,,,false,,,,false,false,false,Mangabeira,,,
