tsne_1,tsne_2,faixa_preco
-80.53885,-26.06072,Q3
-45.188137,6.306579,Q4
-67.17819,-3.1620817,Q5 (mais caro)
-7.9162397,46.296494,Q2
-36.63748,84.95177,Q2
-44.787178,74.937584,Q4
9.085419,62.37252,Q2
24.171328,26.543806,Q4
26.985054,-99.19606,Q3
0.6303333,38.24835,Q3
-27.593987,12.133566,Q4
-80.54582,-26.061415,Q3
21.179886,75.52628,Q4
4.3298736,44.313705,Q3
-16.372997,35.8982,Q4
12.110137,37.665405,Q4
-63.286224,-13.631438,Q2
-63.539783,-12.844911,Q2
-79.20088,2.633493,Q5 (mais caro)
-55.33644,3.061785,Q5 (mais caro)
1.1845155,27.043182,Q2
-87.81038,42.11388,Q4
-30.215595,51.767815,Q2
-89.82782,21.56306,Q2
-0.9452132,39.41316,Q2
-48.829655,36.284,Q4
-80.54654,-26.06173,Q3
-36.879623,84.89966,Q2
-76.01532,-31.019848,Q3
10.910253,61.56404,Q5 (mais caro)
36.353325,50.45428,Q5 (mais caro)
-70.43017,45.101166,Q4
-36.40756,86.572205,Q2
-21.38572,16.750992,Q2
-5.4883504,47.02773,Q2
-60.390987,26.926315,Q3
-28.699726,17.600353,Q4
18.832565,54.250687,Q2
26.385752,-102.020454,Q2
42.30919,-82.44399,Q2
-8.376317,47.983185,Q2
16.444254,41.973995,Q4
-21.706245,35.97938,Q4
-88.65128,30.136892,Q4
-5.210774,33.39437,Q3
22.115074,83.4612,Q5 (mais caro)
-88.21277,41.228264,Q3
-30.955305,13.539509,Q2
-83.85856,-2.111446,Q4
10.530793,36.304504,Q2
-58.265015,6.1595106,Q3
32.380157,-98.98602,Q2
-14.769047,38.042683,Q4
-74.96277,-32.61166,Q2
-14.325374,47.80585,Q4
-49.076603,35.652596,Q2
24.420626,44.33144,Q5 (mais caro)
-60.37687,26.96288,Q3
-30.314936,41.743774,Q2
17.023647,57.19562,Q5 (mais caro)
-0.85148513,37.025646,Q2
25.97939,-99.48844,Q2
27.164557,25.876871,Q4
18.899954,53.095203,Q4
-44.75363,74.77169,Q5 (mais caro)
28.091978,75.00233,Q4
10.614264,38.07524,Q2
-38.191452,52.665092,Q4
-3.4394393,37.667145,Q3
-12.934344,89.18268,Q2
23.7351,62.45069,Q4
35.474754,46.227142,Q4
-30.606895,39.953396,Q5 (mais caro)
-7.9161963,31.906876,Q5 (mais caro)
-39.417366,29.148634,Q3
2.132355,44.682404,Q4
-29.320137,66.841064,Q5 (mais caro)
-74.33288,-3.4648638,Q5 (mais caro)
20.627176,50.317734,Q4
46.77572,69.33328,Q2
-8.180458,46.31791,Q3
-88.11255,41.322617,Q3
-86.79015,22.00697,Q2
-74.96377,-32.618687,Q2
-42.11939,33.106598,Q4
-88.135895,41.289665,Q4
10.954656,72.15178,Q4
-88.63262,30.120716,Q4
-27.046265,35.429165,Q5 (mais caro)
-79.3519,-51.558556,Q2
-26.562992,43.74952,Q4
-46.42978,40.776817,Q3
-52.702908,70.7447,Q4
28.778341,-92.920616,Q2
-43.40986,17.179909,Q4
-89.89117,21.533442,Q2
-17.761961,34.524418,Q2
-5.769795,45.23071,Q3
-63.28414,-13.6289,Q3
-52.356865,71.13004,Q4
-3.6733112,37.593594,Q3
-75.39459,-31.795664,Q3
-26.979424,24.432312,Q2
-69.48011,-32.068172,Q4
10.992562,38.221157,Q2
-30.896675,10.285138,Q4
-27.719471,12.085886,Q3
15.613198,58.399822,Q2
15.185136,58.122208,Q2
-45.679672,6.1102057,Q3
-36.77171,84.91431,Q2
23.261562,50.2752,Q4
22.846825,75.32943,Q5 (mais caro)
-62.227432,32.374176,Q4
-26.260736,58.433216,Q3
-90.712074,21.414148,Q1 (mais barato)
-55.129837,67.3225,Q5 (mais caro)
-74.56896,-32.27212,Q2
26.192148,-101.87792,Q4
14.357434,87.70491,Q5 (mais caro)
-47.17088,45.205864,Q4
-81.206314,-23.951756,Q5 (mais caro)
-35.597374,64.83985,Q5 (mais caro)
13.046673,37.910442,Q3
-75.742645,-31.299665,Q2
21.778406,-88.041725,Q2
-87.833206,21.464346,Q2
-4.3586,38.965076,Q2
-74.539,-32.33714,Q2
-0.83743,37.07102,Q3
-75.20661,-30.578716,Q4
-79.76738,2.8136864,Q5 (mais caro)
-79.49623,-51.357048,Q2
-72.56373,41.504116,Q3
-23.804377,76.744736,Q3
-66.48332,42.66574,Q4
-81.20383,-23.96479,Q5 (mais caro)
-49.417736,35.27457,Q3
18.509583,53.971535,Q4
-69.223114,41.261555,Q5 (mais caro)
-37.543716,55.414555,Q2
-81.043724,-25.104963,Q4
-0.9716463,39.418377,Q3
-16.471323,35.75109,Q4
-27.744093,24.6482,Q3
-78.215195,38.812004,Q2
-61.412144,34.303196,Q5 (mais caro)
20.836895,50.189312,Q3
19.529415,75.31978,Q2
-79.42171,-51.401894,Q3
-72.56999,41.66498,Q3
-38.488167,55.39025,Q4
-39.363346,29.310995,Q4
-53.75076,67.21552,Q4
-44.782185,74.74681,Q3
-88.00461,41.47955,Q3
46.7045,15.676174,Q4
-66.16739,-4.6475887,Q5 (mais caro)
-26.603844,23.535982,Q4
21.78462,-88.03964,Q3
-22.59619,71.15289,Q4
-26.602327,23.536955,Q4
-49.270603,42.546124,Q4
-27.567509,17.165716,Q3
-37.121555,86.75762,Q2
21.444979,51.027996,Q3
46.695034,15.39315,Q5 (mais caro)
21.843733,-88.054726,Q2
-76.172226,-30.883953,Q4
-8.640095,35.379734,Q3
-25.78192,57.31887,Q4
10.206243,72.50309,Q3
27.368458,25.945724,Q4
-4.112319,36.969086,Q4
-88.249054,29.348253,Q5 (mais caro)
34.861908,-97.13603,Q2
-26.873222,36.043488,Q4
-10.835854,36.31207,Q4
-44.704506,74.8062,Q3
-80.09978,-51.84951,Q3
31.93792,-88.0731,Q1 (mais barato)
3.0464234,44.67097,Q4
-74.983345,-32.621235,Q3
-18.913862,70.87738,Q3
-54.41724,67.23747,Q4
-27.57791,36.547848,Q5 (mais caro)
25.977842,-99.488495,Q1 (mais barato)
-8.197943,33.747112,Q3
11.545385,37.098713,Q3
-55.20655,24.242231,Q2
68.41139,61.4953,Q2
-61.445942,27.861649,Q3
8.893871,25.591421,Q5 (mais caro)
-45.26529,1.445137,Q4
-78.489716,22.538424,Q4
35.898605,59.31129,Q3
-6.387188,39.911537,Q3
-40.736397,8.64433,Q5 (mais caro)
19.283833,-91.18945,Q4
-54.793358,29.57597,Q4
23.709167,49.67258,Q4
-40.54116,29.574423,Q4
-77.595764,7.368875,Q4
-5.7717357,45.21987,Q3
-29.356733,52.60103,Q4
-5.6974373,45.35952,Q4
-86.004616,-6.1359463,Q5 (mais caro)
-86.76703,22.051626,Q2
-27.81049,11.968595,Q3
-5.3039637,47.13042,Q3
-46.205513,75.92194,Q5 (mais caro)
-27.552273,34.540607,Q4
2.1232405,44.764538,Q2
26.360064,-102.00964,Q1 (mais barato)
-68.18806,-12.112684,Q3
-30.697191,41.578377,Q3
-83.40065,42.56457,Q5 (mais caro)
-81.03859,-25.114073,Q3
-88.50339,40.68222,Q4
-58.087418,24.158134,Q2
-56.285206,5.2447844,Q4
-75.091675,-32.598183,Q2
27.584032,-98.825424,Q2
-22.114174,35.96087,Q5 (mais caro)
9.092615,62.338932,Q2
16.048439,65.59087,Q4
-91.242905,25.010338,Q4
21.116682,76.23809,Q4
-7.8926864,31.883898,Q4
-80.55129,-26.064272,Q4
-31.722954,0.77596563,Q5 (mais caro)
-88.09817,21.348755,Q2
-6.820337,37.12377,Q3
-53.832874,27.820135,Q3
-54.764626,66.97754,Q5 (mais caro)
-53.054123,70.205635,Q5 (mais caro)
30.780712,68.769424,Q2
-27.42146,10.313858,Q3
-37.12135,86.75822,Q2
26.347324,-102.0039,Q3
-22.265768,18.960423,Q4
-45.49079,73.10463,Q4
-5.361536,47.09372,Q2
-78.75584,20.152166,Q2
36.656017,51.20372,Q4
-14.346073,46.120945,Q3
-80.48189,-52.119804,Q4
22.18897,87.59119,Q4
-44.70286,74.82598,Q4
6.6923995,63.747635,Q4
16.39256,65.47442,Q2
20.203156,49.294514,Q4
-54.193684,21.90443,Q2
10.794343,73.90795,Q3
-24.443012,45.523556,Q5 (mais caro)
13.089746,38.021183,Q5 (mais caro)
-78.60505,1.5140674,Q5 (mais caro)
-14.192163,47.115063,Q4
-14.444968,46.109608,Q2
-68.882835,48.94998,Q5 (mais caro)
-44.75076,74.74587,Q3
19.151443,83.15587,Q5 (mais caro)
0.086507484,41.011864,Q2
-68.95487,48.788708,Q4
-61.872597,30.649355,Q3
-8.569177,51.388794,Q4
11.872435,36.1836,Q3
-55.720844,32.00866,Q4
37.404053,53.540916,Q3
-14.724623,89.87791,Q4
-37.122887,86.76129,Q2
-45.201157,74.46609,Q4
-47.85947,67.23619,Q4
33.579353,-98.633736,Q2
67.27396,62.268322,Q4
-45.228798,74.46513,Q5 (mais caro)
-74.98156,-32.621822,Q2
-79.550446,-51.34019,Q2
-18.74799,63.685974,Q5 (mais caro)
-74.50292,-32.46084,Q2
67.03751,61.183002,Q5 (mais caro)
29.328451,-92.5548,Q2
23.30113,-101.41652,Q5 (mais caro)
19.769472,83.41432,Q3
-53.73532,15.2168,Q4
-37.367348,84.76125,Q4
11.354124,36.860226,Q4
24.567535,-102.44954,Q3
-8.281921,35.357037,Q4
-2.0182312,36.554028,Q5 (mais caro)
-83.68542,-2.1613023,Q4
-66.45503,42.60521,Q3
-54.477962,65.29753,Q5 (mais caro)
-10.807646,41.58832,Q3
25.97408,-99.487885,Q2
-23.584866,33.78291,Q3
14.541509,85.632866,Q4
-5.762377,45.191364,Q3
45.389107,72.79369,Q3
-79.37124,33.375706,Q3
-62.43848,32.13903,Q4
-54.32507,4.58758,Q5 (mais caro)
-54.856983,30.006645,Q4
-22.558662,71.155235,Q4
-7.952302,33.40181,Q5 (mais caro)
-75.649216,28.540672,Q5 (mais caro)
3.1424801,53.80777,Q4
37.41246,49.60519,Q4
-72.77941,38.335217,Q5 (mais caro)
16.911915,51.19801,Q2
33.75937,-92.357925,Q2
-43.475735,5.457541,Q5 (mais caro)
-44.74245,2.7521663,Q4
-54.052624,67.01996,Q4
-78.0923,1.1906909,Q5 (mais caro)
27.839079,-101.13744,Q3
-89.54607,-6.8107433,Q4
-58.760975,9.188934,Q4
-62.301983,-13.944567,Q2
-1.4703269,36.541344,Q4
-79.583115,2.6180446,Q5 (mais caro)
-63.519688,54.104122,Q5 (mais caro)
-5.359437,47.091347,Q3
-13.434925,89.16987,Q2
-89.96164,21.525694,Q2
-74.8796,-32.06468,Q2
-79.3519,-51.558556,Q2
21.189419,-90.2017,Q4
-14.1507435,47.1497,Q3
21.97867,59.512566,Q3
-23.6192,74.22201,Q4
-13.95949,39.035507,Q4
-26.713993,36.089375,Q4
26.251007,-101.931625,Q3
26.356396,-102.007416,Q1 (mais barato)
22.186216,62.092335,Q2
21.362776,51.014797,Q5 (mais caro)
19.927038,49.684723,Q4
-55.503273,31.62081,Q4
-79.719376,-51.661987,Q3
22.363695,49.703304,Q4
-75.942986,-31.084026,Q4
-41.693775,34.624325,Q2
14.451509,40.718533,Q4
-0.78160304,44.24586,Q4
43.9004,69.24296,Q4
-14.537883,45.65131,Q2
-28.811209,35.590263,Q3
-28.313507,69.72329,Q3
-22.745419,77.39643,Q3
20.452625,76.98124,Q4
-0.33213037,41.27144,Q4
-68.94282,48.85808,Q5 (mais caro)
-50.05968,8.597104,Q5 (mais caro)
-75.082985,-32.597248,Q3
-38.96305,52.838955,Q5 (mais caro)
-15.715461,40.34831,Q4
12.514083,70.02902,Q4
-12.9614935,89.207664,Q2
-80.80194,-7.8384647,Q5 (mais caro)
-8.356755,39.28014,Q4
-65.33834,4.2631016,Q3
33.80505,-92.42122,Q2
-88.04631,41.509605,Q4
-8.287973,47.81406,Q4
-70.889786,18.30717,Q4
21.842234,-88.05939,Q3
19.59462,75.44858,Q3
11.175885,24.87341,Q5 (mais caro)
-64.10418,5.590664,Q3
-69.83351,46.84872,Q5 (mais caro)
0.63078755,29.228298,Q3
-79.50851,33.292892,Q3
41.258812,66.98625,Q5 (mais caro)
-17.281012,34.06074,Q5 (mais caro)
-79.62288,-51.679707,Q2
25.971775,-99.486145,Q2
3.30721,39.7367,Q5 (mais caro)
-62.44419,46.662243,Q5 (mais caro)
22.279205,62.064747,Q3
15.808291,88.732635,Q3
-79.84779,-51.622864,Q3
-58.33364,6.21965,Q5 (mais caro)
18.688803,73.401215,Q4
-51.26713,7.4674616,Q5 (mais caro)
-5.7889953,45.25792,Q2
-24.329979,43.981262,Q4
-90.74171,21.43577,Q4
-58.23576,58.6745,Q5 (mais caro)
-67.64601,-3.1766648,Q5 (mais caro)
-8.178304,39.04,Q5 (mais caro)
-81.04803,-25.084383,Q4
-8.542634,51.35754,Q4
-42.53607,82.68262,Q3
-2.7855387,37.86159,Q3
-58.136375,58.438805,Q5 (mais caro)
-75.119156,-31.998707,Q3
30.441528,-102.51724,Q2
-38.653667,27.774738,Q4
-50.99799,7.8283834,Q3
-79.42171,-51.401894,Q2
-79.42171,-51.401894,Q2
21.819004,-88.10826,Q3
-17.535587,62.09388,Q4
45.203663,72.55167,Q5 (mais caro)
24.316504,-91.73727,Q3
-54.003395,67.07858,Q5 (mais caro)
-21.670376,36.011326,Q4
-91.24699,24.749866,Q4
-1.4963793,43.518623,Q4
31.529644,-87.77591,Q2
34.26166,49.371944,Q5 (mais caro)
-20.76207,36.77572,Q4
21.374035,51.049023,Q4
6.6398153,52.404213,Q5 (mais caro)
-11.078599,30.4116,Q4
24.824646,-102.93058,Q2
-61.589233,34.17403,Q4
-53.722324,15.207279,Q2
-63.53938,-12.838755,Q3
15.403977,67.325455,Q2
-28.644833,23.589369,Q3
16.137604,65.26515,Q4
12.826211,39.1095,Q4
35.42242,49.177948,Q5 (mais caro)
35.432003,50.14349,Q4
38.527195,53.699196,Q5 (mais caro)
-48.105118,67.27144,Q5 (mais caro)
23.661394,51.612152,Q2
10.0840225,65.620995,Q2
-86.76703,22.051626,Q3
-89.35019,-6.643108,Q4
-88.21219,41.23342,Q5 (mais caro)
9.932219,22.413847,Q5 (mais caro)
23.903263,87.23989,Q3
-22.585085,75.894875,Q3
-3.7779324,50.00973,Q5 (mais caro)
-40.25216,53.775463,Q5 (mais caro)
-53.95802,28.045656,Q4
-29.648249,68.22871,Q4
-52.25269,11.417472,Q4
-80.10839,3.9960642,Q5 (mais caro)
-74.60519,-32.24787,Q2
-58.04225,24.408928,Q1 (mais barato)
-49.637054,37.86538,Q5 (mais caro)
-16.6875,37.921272,Q4
-28.585505,41.410725,Q4
16.25311,38.229412,Q5 (mais caro)
35.02195,-97.31771,Q3
21.770502,-88.04079,Q3
-45.089615,5.8913746,Q4
-74.78052,-32.11603,Q3
9.990881,72.14735,Q2
-40.022167,12.133205,Q3
-1.4049226,46.68452,Q2
-53.360416,13.468227,Q2
31.379524,-94.98077,Q5 (mais caro)
-51.776764,8.309877,Q5 (mais caro)
9.698199,67.82968,Q3
-91.17155,25.244436,Q4
-66.434616,-3.6443005,Q5 (mais caro)
32.38039,-98.9871,Q2
43.03988,68.8548,Q5 (mais caro)
15.09666,39.32868,Q4
41.292267,67.373604,Q5 (mais caro)
28.753777,-93.65856,Q2
-79.595924,-51.33976,Q3
-39.906143,56.60088,Q5 (mais caro)
24.322426,-91.73577,Q2
-37.12103,86.755844,Q3
-47.794617,49.938736,Q5 (mais caro)
-86.79256,22.286152,Q4
-86.79068,22.002644,Q2
-60.32836,26.94363,Q4
-20.259935,25.04217,Q2
34.297455,53.97019,Q5 (mais caro)
25.940128,-93.88544,Q2
27.599745,42.208206,Q5 (mais caro)
-61.47765,34.36551,Q4
-5.7631836,45.23188,Q3
-73.230606,24.36154,Q4
-1.3963825,46.67644,Q3
-27.552353,57.81088,Q3
-79.7058,-51.36472,Q3
10.58944,35.34029,Q3
36.239395,-98.90326,Q3
-20.706438,37.06102,Q3
21.770422,-88.04093,Q2
-80.480446,-26.169334,Q3
-27.43501,14.413557,Q3
-54.881012,66.77068,Q4
-88.28965,29.385986,Q5 (mais caro)
32.344284,-99.11291,Q3
-64.04186,54.614902,Q5 (mais caro)
-38.186398,65.65654,Q5 (mais caro)
-54.233433,21.817333,Q2
-51.4614,7.4687405,Q5 (mais caro)
-65.38961,6.2083335,Q4
-19.62038,32.80737,Q5 (mais caro)
-88.09136,41.468025,Q4
-91.24254,25.005892,Q4
18.055286,34.325752,Q5 (mais caro)
-63.695965,49.89241,Q5 (mais caro)
-46.76691,40.368443,Q3
-20.706469,37.06092,Q4
21.734337,-88.03438,Q1 (mais barato)
29.579004,82.18015,Q4
21.39822,46.354115,Q5 (mais caro)
-41.627975,18.741625,Q4
34.99705,-97.70871,Q3
-75.9568,-31.064949,Q4
24.123875,44.009895,Q5 (mais caro)
27.062342,64.43116,Q2
-5.6977787,45.359245,Q4
28.410858,-93.00019,Q3
-54.63423,66.9722,Q4
-22.729122,76.66687,Q2
25.943499,-93.88313,Q2
-63.73056,31.061083,Q5 (mais caro)
-63.286243,-13.631946,Q1 (mais barato)
-19.19715,56.504154,Q4
-63.539314,-12.847048,Q1 (mais barato)
25.9443,-93.88238,Q2
29.331491,-92.55314,Q2
-83.78464,-1.3703995,Q5 (mais caro)
-41.914505,17.138403,Q5 (mais caro)
32.380554,-98.98783,Q1 (mais barato)
-37.122692,86.76137,Q2
-25.472656,35.899063,Q5 (mais caro)
-78.75437,20.15331,Q3
26.356297,-102.00807,Q3
26.367472,-102.01346,Q2
-74.611015,-32.249287,Q1 (mais barato)
-86.79012,22.006784,Q2
-22.363287,43.011158,Q5 (mais caro)
15.577726,52.694317,Q4
-55.37726,3.1657398,Q5 (mais caro)
-50.130875,72.51971,Q4
-15.562897,38.42352,Q2
26.18394,26.571325,Q5 (mais caro)
-67.20557,29.572464,Q5 (mais caro)
-79.80565,-51.59086,Q3
-8.833348,35.409046,Q3
-35.072033,62.851555,Q5 (mais caro)
-79.55075,-51.340004,Q3
-54.651833,66.9657,Q4
47.365025,15.712262,Q5 (mais caro)
-83.75749,-1.2371328,Q5 (mais caro)
-86.79005,22.000177,Q2
-75.252914,-32.310673,Q3
-27.349014,35.72371,Q4
-61.021152,35.684044,Q5 (mais caro)
-28.317791,44.004627,Q3
-30.504238,20.642157,Q5 (mais caro)
-86.79022,22.010069,Q2
-67.8605,-11.725032,Q2
-31.284527,64.63131,Q4
-27.750439,40.80041,Q4
-44.321907,-15.391742,Q5 (mais caro)
22.049847,59.618343,Q3
-27.903814,25.160305,Q4
10.733836,19.461311,Q5 (mais caro)
-88.66425,30.15275,Q5 (mais caro)
31.445057,-87.63768,Q3
34.8632,-98.54643,Q3
37.378338,49.43127,Q5 (mais caro)
-57.960495,24.26689,Q3
13.04749,71.71103,Q5 (mais caro)
-43.74565,17.173216,Q4
-79.98991,-51.736298,Q4
10.893419,71.689125,Q4
-54.36653,66.61892,Q3
-80.545074,-26.061684,Q5 (mais caro)
-52.69563,12.834448,Q4
24.615723,45.11687,Q5 (mais caro)
-35.73712,64.79841,Q5 (mais caro)
12.510847,36.59216,Q4
-30.896643,70.1428,Q5 (mais caro)
23.673456,49.702976,Q5 (mais caro)
29.334625,-92.55255,Q2
-50.476383,49.93973,Q5 (mais caro)
-53.083336,13.236799,Q3
32.01064,56.4948,Q1 (mais barato)
29.936573,34.73302,Q5 (mais caro)
44.667255,23.484705,Q4
-26.708488,59.47554,Q3
-29.62162,38.82545,Q5 (mais caro)
0.63541836,38.25031,Q3
-39.42097,29.139513,Q2
-63.540874,-12.848262,Q1 (mais barato)
-77.463936,4.7102246,Q5 (mais caro)
19.90263,75.29988,Q4
21.484331,71.07486,Q3
-60.131104,54.42916,Q5 (mais caro)
-35.35047,1.0113374,Q4
-7.834369,47.496155,Q3
21.763271,62.583115,Q4
-54.606197,21.284073,Q4
-7.97845,33.399868,Q4
-63.540123,-12.838746,Q4
21.784418,-88.03925,Q2
26.47335,27.20897,Q5 (mais caro)
-75.06699,-32.16077,Q3
18.70428,52.764633,Q3
26.395403,-102.02307,Q3
-28.358294,69.43715,Q3
26.40131,-102.02403,Q2
40.152054,34.28055,Q3
-86.79063,22.005484,Q3
-48.106617,67.17525,Q5 (mais caro)
41.44857,54.244366,Q4
-88.44079,41.804432,Q5 (mais caro)
-75.4665,-31.677113,Q3
-34.808395,63.612793,Q4
39.7429,37.578888,Q5 (mais caro)
-79.719376,-51.661987,Q3
-65.38416,6.2078986,Q4
-86.786415,22.02076,Q3
9.759034,23.633379,Q5 (mais caro)
31.529268,-87.77603,Q2
-7.981121,47.548252,Q3
43.9439,23.690393,Q5 (mais caro)
-52.226337,18.781399,Q2
18.789045,71.67873,Q2
20.13943,47.507175,Q4
21.742952,-88.037506,Q3
7.948936,27.008167,Q5 (mais caro)
-36.728676,27.670649,Q5 (mais caro)
47.590794,70.66208,Q4
-22.584717,75.89758,Q3
16.959639,89.980545,Q4
-74.539,-32.33714,Q1 (mais barato)
-81.98738,39.06501,Q5 (mais caro)
10.259468,23.397501,Q5 (mais caro)
-87.122086,21.854729,Q3
28.623892,-93.0162,Q3
-58.487717,19.936857,Q4
29.863937,74.128494,Q3
29.333242,-92.55361,Q2
-12.939022,89.18815,Q3
1.8308967,27.28172,Q3
28.807486,-92.887474,Q4
27.36366,72.57751,Q3
-79.80565,-51.59086,Q3
-61.45075,34.452915,Q4
-90.735306,21.427147,Q3
26.287745,-101.963844,Q3
10.360198,74.088905,Q5 (mais caro)
5.218142,66.2296,Q4
20.49338,-88.317726,Q3
-12.953589,89.200584,Q3
-86.78786,22.018248,Q3
-11.17158,87.801735,Q5 (mais caro)
-36.91818,48.258015,Q5 (mais caro)
19.560675,70.670815,Q4
-67.14269,-2.9710238,Q5 (mais caro)
-63.207127,55.33277,Q5 (mais caro)
-29.342028,23.955662,Q3
-40.298,15.890598,Q5 (mais caro)
38.502884,53.449013,Q3
-10.000617,35.85461,Q4
-79.37769,-51.56464,Q1 (mais barato)
-75.95656,5.677959,Q5 (mais caro)
23.975048,88.68351,Q4
-54.98682,65.153305,Q5 (mais caro)
30.526628,-102.45311,Q2
-36.15997,29.62242,Q5 (mais caro)
15.73636,58.47314,Q2
-40.279892,56.635017,Q5 (mais caro)
25.950876,-101.68484,Q5 (mais caro)
-74.79028,-32.60436,Q1 (mais barato)
-20.782078,36.761208,Q3
9.804662,23.629992,Q5 (mais caro)
-90.71875,21.412806,Q2
-75.25392,-32.242523,Q4
-86.78099,22.20397,Q4
9.878236,22.214266,Q5 (mais caro)
8.3897085,19.271376,Q5 (mais caro)
-87.621254,21.56736,Q3
16.755503,35.834316,Q5 (mais caro)
-27.947783,43.816616,Q3
5.2687626,66.352646,Q5 (mais caro)
-16.87851,34.25508,Q5 (mais caro)
-54.675156,66.50277,Q4
-22.588154,75.881645,Q3
-75.85851,-31.164179,Q5 (mais caro)
-28.31629,44.035164,Q3
21.332298,-90.10758,Q5 (mais caro)
-9.445859,45.839046,Q5 (mais caro)
-55.42,39.719105,Q5 (mais caro)
29.909695,32.629997,Q5 (mais caro)
-29.7473,38.82268,Q4
28.775198,-92.88735,Q4
-89.50405,-6.7500043,Q4
-22.28683,63.358265,Q5 (mais caro)
-22.783735,76.02838,Q2
-88.27035,29.366388,Q5 (mais caro)
-66.165825,9.037207,Q5 (mais caro)
-27.135935,15.165489,Q5 (mais caro)
13.696466,70.543365,Q5 (mais caro)
-19.557993,54.823208,Q5 (mais caro)
-14.137963,-81.9032,Q1 (mais barato)
-74.99379,-32.62683,Q1 (mais barato)
-51.70919,4.386677,Q5 (mais caro)
-45.2007,75.700195,Q3
-64.11259,50.72791,Q5 (mais caro)
-46.11036,72.37235,Q5 (mais caro)
-78.85584,1.7845527,Q5 (mais caro)
-80.5528,-26.086952,Q5 (mais caro)
-14.430448,-81.93082,Q1 (mais barato)
23.096106,48.624374,Q5 (mais caro)
41.447662,54.244564,Q4
-79.636475,-51.3446,Q3
-15.759312,40.31423,Q5 (mais caro)
-89.88823,21.531796,Q2
-25.844639,39.83642,Q4
23.971685,61.872482,Q2
-87.800064,42.127655,Q5 (mais caro)
23.591923,49.72359,Q4
17.700869,66.297165,Q2
23.241592,50.10421,Q4
-20.134209,61.449036,Q4
10.275321,23.392109,Q5 (mais caro)
36.386417,50.489517,Q5 (mais caro)
-21.765207,37.541054,Q5 (mais caro)
-42.350056,27.697248,Q4
38.739822,52.329174,Q4
27.551882,-102.1142,Q2
-14.480161,38.771824,Q3
24.099632,43.873596,Q5 (mais caro)
-0.3869041,27.363674,Q4
28.24245,24.325994,Q5 (mais caro)
29.33737,-92.55335,Q2
-86.789955,22.01315,Q3
39.791996,52.1742,Q4
-0.95817363,39.413193,Q3
-79.330215,-51.544777,Q2
9.987721,23.594097,Q5 (mais caro)
-66.7208,29.514557,Q5 (mais caro)
11.731369,22.223425,Q5 (mais caro)
-38.86055,34.795273,Q4
25.275496,60.529755,Q4
-75.57069,-31.528797,Q5 (mais caro)
-60.55755,54.034035,Q5 (mais caro)
-40.868122,8.532705,Q5 (mais caro)
31.424335,35.695152,Q5 (mais caro)
19.237524,35.275707,Q5 (mais caro)
26.38608,-102.02036,Q3
-36.28014,86.54388,Q3
37.04613,52.7173,Q4
42.90915,-82.82033,Q4
-86.81594,23.018494,Q5 (mais caro)
-64.23315,51.64343,Q5 (mais caro)
-27.78788,24.843182,Q5 (mais caro)
-23.516914,39.76234,Q5 (mais caro)
-58.696407,22.182497,Q2
-42.900833,18.326233,Q4
-81.05865,-24.907715,Q4
-88.18638,41.26733,Q4
-52.48965,71.11156,Q3
-49.157955,19.201326,Q5 (mais caro)
-45.537964,44.63443,Q3
-81.0579,-25.04754,Q4
-91.23853,24.968327,Q3
-74.416466,6.8148327,Q5 (mais caro)
26.297617,-101.97134,Q3
-8.181347,39.06332,Q4
-54.603382,21.292263,Q3
-54.603764,21.290854,Q3
1.6335672,30.074198,Q3
-41.588936,41.73873,Q2
-7.8540707,32.108982,Q5 (mais caro)
-24.552519,45.628532,Q5 (mais caro)
-79.705765,-51.36467,Q3
-73.62612,-3.5510364,Q5 (mais caro)
34.688393,54.237267,Q4
21.816805,-88.03664,Q2
34.724575,54.262947,Q4
-8.529102,49.595173,Q3
-15.262894,32.56913,Q5 (mais caro)
-83.67868,-2.2573361,Q3
32.46562,56.42368,Q4
4.4971843,50.762608,Q3
-54.151894,16.126656,Q5 (mais caro)
39.684937,66.791565,Q5 (mais caro)
-83.36266,42.303837,Q5 (mais caro)
-22.727121,76.66868,Q1 (mais barato)
-54.2223,21.818354,Q4
21.81681,-88.0366,Q4
-24.408836,43.806095,Q5 (mais caro)
41.443027,54.22863,Q4
-69.257286,48.329426,Q4
-54.34007,66.12036,Q5 (mais caro)
-14.260799,31.876518,Q5 (mais caro)
-80.9091,-7.80799,Q5 (mais caro)
-81.043724,-25.104963,Q5 (mais caro)
-5.3660407,50.96528,Q5 (mais caro)
21.817797,-88.037926,Q3
31.097723,-88.20352,Q2
-59.45396,49.398773,Q5 (mais caro)
-27.198189,35.27014,Q5 (mais caro)
-19.43365,55.251167,Q4
-55.59558,62.977043,Q5 (mais caro)
-45.417118,73.20955,Q4
29.177406,82.67249,Q5 (mais caro)
40.207413,37.1354,Q5 (mais caro)
-88.03201,21.37485,Q4
-11.110518,36.470837,Q5 (mais caro)
37.457447,53.46699,Q4
-81.043724,-25.104963,Q5 (mais caro)
10.090845,22.31507,Q5 (mais caro)
17.869404,36.64055,Q5 (mais caro)
46.848656,66.6654,Q1 (mais barato)
-83.01586,-15.470816,Q1 (mais barato)
-83.26835,-14.368921,Q2
-48.78313,37.049644,Q2
-48.93907,47.74052,Q2
14.736827,34.61691,Q2
5.0726604,66.02449,Q2
-80.40729,-13.978209,Q2
